common_name,scientific_name,status,order,family,region
Velvet Scoter,Melanitta fusca,Vulnerable,ANSERIFORMES,Anatidae,hol
White-winged Scoter,Melanitta deglandi,,ANSERIFORMES,Anatidae,hol
Stejneger's Scoter,Melanitta stejnegeri,,ANSERIFORMES,Anatidae,hol
Common Scoter,Melanitta nigra,,ANSERIFORMES,Anatidae,hol
Black Scoter,Melanitta americana,Near-threatened,ANSERIFORMES,Anatidae,hol
Long-tailed Duck,Clangula hyemalis,Vulnerable,ANSERIFORMES,Anatidae,hol
Bufflehead,Bucephala albeola,,ANSERIFORMES,Anatidae,hol
Common Goldeneye,Bucephala clangula,,ANSERIFORMES,Anatidae,hol
Barrow's Goldeneye,Bucephala islandica,,ANSERIFORMES,Anatidae,hol
Smew,Mergellus albellus,,ANSERIFORMES,Anatidae,hol
Hooded Merganser,Lophodytes cucullatus,,ANSERIFORMES,Anatidae,hol
Common Merganser,Mergus merganser,,ANSERIFORMES,Anatidae,hol
Red-breasted Merganser,Mergus serrator,,ANSERIFORMES,Anatidae,hol
Scaly-sided Merganser,Mergus squamatus,Endangered,ANSERIFORMES,Anatidae,hol
Masked Duck,Nomonyx dominicus,,ANSERIFORMES,Anatidae,hol
Ruddy Duck,Oxyura jamaicensis,,ANSERIFORMES,Anatidae,hol
Andean Duck,Oxyura ferruginea,Uncertain origin,ANSERIFORMES,Anatidae,hol
White-headed Duck,Oxyura leucocephala,Endangered,ANSERIFORMES,Anatidae,hol
Plain Chachalaca,Ortalis vetula,,GALLIFORMES,Cracidae,hol
Gray-headed Chachalaca,Ortalis cinereiceps,,GALLIFORMES,Cracidae,hol
Chestnut-winged Chachalaca,Ortalis garrula,,GALLIFORMES,Cracidae,hol
Rufous-vented Chachalaca,Ortalis ruficauda,,GALLIFORMES,Cracidae,hol
Rufous-bellied Chachalaca,Ortalis wagleri,,GALLIFORMES,Cracidae,hol
West Mexican Chachalaca,Ortalis poliocephala,,GALLIFORMES,Cracidae,hol
White-bellied Chachalaca,Ortalis leucogastra,,GALLIFORMES,Cracidae,hol
Baudo Guan,Penelope ortoni,Rare/Accidental Endangered,GALLIFORMES,Cracidae,hol
Crested Guan,Penelope purpurascens,Near-threatened,GALLIFORMES,Cracidae,hol
Black Guan,Chamaepetes unicolor,,GALLIFORMES,Cracidae,hol
Highland Guan,Penelopina nigra,Vulnerable,GALLIFORMES,Cracidae,hol
Horned Guan,Oreophasis derbianus,Endangered,GALLIFORMES,Cracidae,hol
Great Curassow,Crax rubra,Vulnerable,GALLIFORMES,Cracidae,hol
Helmeted Guineafowl,Numida meleagris,Introduced species,GALLIFORMES,Numididae,hol
Tawny-faced Quail,Rhynchortyx cinctus,Near-threatened,GALLIFORMES,Odontophoridae,hol
Mountain Quail,Oreortyx pictus,,GALLIFORMES,Odontophoridae,hol
Buffy-crowned Wood-Partridge,Dendrortyx leucophrys,,GALLIFORMES,Odontophoridae,hol
Long-tailed Wood-Partridge,Dendrortyx macroura,,GALLIFORMES,Odontophoridae,hol
Bearded Wood-Partridge,Dendrortyx barbatus,Vulnerable,GALLIFORMES,Odontophoridae,hol
Banded Quail,Philortyx fasciatus,,GALLIFORMES,Odontophoridae,hol
Northern Bobwhite,Colinus virginianus,Near-threatened,GALLIFORMES,Odontophoridae,hol
Black-throated Bobwhite,Colinus nigrogularis,,GALLIFORMES,Odontophoridae,hol
Spot-bellied Bobwhite,Colinus leucopogon,,GALLIFORMES,Odontophoridae,hol
Crested Bobwhite,Colinus cristatus,Introduced species,GALLIFORMES,Odontophoridae,hol
Scaled Quail,Callipepla squamata,,GALLIFORMES,Odontophoridae,hol
Elegant Quail,Callipepla douglasii,,GALLIFORMES,Odontophoridae,hol
California Quail,Callipepla californica,Introduced species,GALLIFORMES,Odontophoridae,hol
Gambel's Quail,Callipepla gambelii,,GALLIFORMES,Odontophoridae,hol
Montezuma Quail,Cyrtonyx montezumae,,GALLIFORMES,Odontophoridae,hol
Ocellated Quail,Cyrtonyx ocellatus,Vulnerable,GALLIFORMES,Odontophoridae,hol
Singing Quail,Dactylortyx thoracicus,,GALLIFORMES,Odontophoridae,hol
Marbled Wood-Quail,Odontophorus gujanensis,,GALLIFORMES,Odontophoridae,hol
Black-eared Wood-Quail,Odontophorus melanotis,Near-threatened,GALLIFORMES,Odontophoridae,hol
Rufous-fronted Wood-Quail,Odontophorus erythrops,,GALLIFORMES,Odontophoridae,hol
Tacarcuna Wood-Quail,Odontophorus dialeucos,,GALLIFORMES,Odontophoridae,hol
Black-breasted Wood-Quail,Odontophorus leucolaemus,,GALLIFORMES,Odontophoridae,hol
Spotted Wood-Quail,Odontophorus guttatus,,GALLIFORMES,Odontophoridae,hol
Hill Partridge,Arborophila torqueola,,GALLIFORMES,Phasianidae,hol
Sichuan Partridge,Arborophila rufipectus,Vulnerable,GALLIFORMES,Phasianidae,hol
Chestnut-breasted Partridge,Arborophila mandellii,Near-threatened,GALLIFORMES,Phasianidae,hol
Rufous-throated Partridge,Arborophila rufogularis,,GALLIFORMES,Phasianidae,hol
Snow Partridge,Lerwa lerwa,,GALLIFORMES,Phasianidae,hol
Blood Pheasant,Ithaginis cruentus,,GALLIFORMES,Phasianidae,hol
Western Tragopan,Tragopan melanocephalus,Vulnerable,GALLIFORMES,Phasianidae,hol
Satyr Tragopan,Tragopan satyra,,GALLIFORMES,Phasianidae,hol
Blyth's Tragopan,Tragopan blythii,Vulnerable,GALLIFORMES,Phasianidae,hol
Temminck's Tragopan,Tragopan temminckii,,GALLIFORMES,Phasianidae,hol
Chestnut-throated Monal-Partridge,Tetraophasis obscurus,,GALLIFORMES,Phasianidae,hol
Buff-throated Monal-Partridge,Tetraophasis szechenyii,,GALLIFORMES,Phasianidae,hol
Himalayan Monal,Lophophorus impejanus,,GALLIFORMES,Phasianidae,hol
Sclater's Monal,Lophophorus sclateri,,GALLIFORMES,Phasianidae,hol
Chinese Monal,Lophophorus lhuysii,Vulnerable,GALLIFORMES,Phasianidae,hol
Koklass Pheasant,Pucrasia macrolopha,,GALLIFORMES,Phasianidae,hol
Wild Turkey,Meleagris gallopavo,,GALLIFORMES,Phasianidae,hol
Ocellated Turkey,Meleagris ocellata,Near-threatened,GALLIFORMES,Phasianidae,hol
Ruffed Grouse,Bonasa umbellus,,GALLIFORMES,Phasianidae,hol
Hazel Grouse,Tetrastes bonasia,,GALLIFORMES,Phasianidae,hol
Chinese Grouse,Tetrastes sewerzowi,Near-threatened,GALLIFORMES,Phasianidae,hol
Greater Sage-Grouse,Centrocercus urophasianus,Near-threatened,GALLIFORMES,Phasianidae,hol
Gunnison Sage-Grouse,Centrocercus minimus,Endangered,GALLIFORMES,Phasianidae,hol
Dusky Grouse,Dendragapus obscurus,,GALLIFORMES,Phasianidae,hol
Sooty Grouse,Dendragapus fuliginosus,,GALLIFORMES,Phasianidae,hol
Sharp-tailed Grouse,Tympanuchus phasianellus,,GALLIFORMES,Phasianidae,hol
Greater Prairie-Chicken,Tympanuchus cupido,Near-threatened,GALLIFORMES,Phasianidae,hol
Lesser Prairie-Chicken,Tympanuchus pallidicinctus,Vulnerable,GALLIFORMES,Phasianidae,hol
White-tailed Ptarmigan,Lagopus leucura,,GALLIFORMES,Phasianidae,hol
Willow Ptarmigan,Lagopus lagopus,,GALLIFORMES,Phasianidae,hol
Rock Ptarmigan,Lagopus muta,,GALLIFORMES,Phasianidae,hol
Siberian Grouse,Falcipennis falcipennis,Near-threatened,GALLIFORMES,Phasianidae,hol
Spruce Grouse,Canachites canadensis,,GALLIFORMES,Phasianidae,hol
Western Capercaillie,Tetrao urogallus,,GALLIFORMES,Phasianidae,hol
Black-billed Capercaillie,Tetrao urogalloides,,GALLIFORMES,Phasianidae,hol
Black Grouse,Lyrurus tetrix,,GALLIFORMES,Phasianidae,hol
Caucasian Grouse,Lyrurus mlokosiewiczi,Near-threatened,GALLIFORMES,Phasianidae,hol
Tibetan Partridge,Perdix hodgsoniae,,GALLIFORMES,Phasianidae,hol
Gray Partridge,Perdix perdix,,GALLIFORMES,Phasianidae,hol
Daurian Partridge,Perdix dauurica,,GALLIFORMES,Phasianidae,hol
Copper Pheasant,Syrmaticus soemmerringii,Near-threatened,GALLIFORMES,Phasianidae,hol
Reeves's Pheasant,Syrmaticus reevesii,Vulnerable,GALLIFORMES,Phasianidae,hol
Elliot's Pheasant,Syrmaticus ellioti,Introduced species,GALLIFORMES,Phasianidae,hol
Golden Pheasant,Chrysolophus pictus,,GALLIFORMES,Phasianidae,hol
Lady Amherst's Pheasant,Chrysolophus amherstiae,,GALLIFORMES,Phasianidae,hol
Ring-necked Pheasant,Phasianus colchicus,,GALLIFORMES,Phasianidae,hol
Green Pheasant,Phasianus versicolor,Introduced species,GALLIFORMES,Phasianidae,hol
Cheer Pheasant,Catreus wallichii,Vulnerable,GALLIFORMES,Phasianidae,hol
Tibetan Eared-Pheasant,Crossoptilon harmani,,GALLIFORMES,Phasianidae,hol
White Eared-Pheasant,Crossoptilon crossoptilon,,GALLIFORMES,Phasianidae,hol
Brown Eared-Pheasant,Crossoptilon mantchuricum,,GALLIFORMES,Phasianidae,hol
Blue Eared-Pheasant,Crossoptilon auritum,,GALLIFORMES,Phasianidae,hol
Kalij Pheasant,Lophura leucomelanos,,GALLIFORMES,Phasianidae,hol
Silver Pheasant,Lophura nycthemera,Introduced species,GALLIFORMES,Phasianidae,hol
Indian Peafowl,Pavo cristatus,Introduced species,GALLIFORMES,Phasianidae,hol
Mountain Bamboo-Partridge,Bambusicola fytchii,,GALLIFORMES,Phasianidae,hol
Chinese Bamboo-Partridge,Bambusicola thoracicus,Introduced species,GALLIFORMES,Phasianidae,hol
Red Junglefowl,Gallus gallus,,GALLIFORMES,Phasianidae,hol
Gray Francolin,Ortygornis pondicerianus,,GALLIFORMES,Phasianidae,hol
Black Francolin,Francolinus francolinus,,GALLIFORMES,Phasianidae,hol
Tibetan Snowcock,Tetraogallus tibetanus,,GALLIFORMES,Phasianidae,hol
Altai Snowcock,Tetraogallus altaicus,,GALLIFORMES,Phasianidae,hol
Caucasian Snowcock,Tetraogallus caucasicus,,GALLIFORMES,Phasianidae,hol
Caspian Snowcock,Tetraogallus caspius,,GALLIFORMES,Phasianidae,hol
Himalayan Snowcock,Tetraogallus himalayensis,,GALLIFORMES,Phasianidae,hol
See-see Partridge,Ammoperdix griseogularis,,GALLIFORMES,Phasianidae,hol
Sand Partridge,Ammoperdix heyi,,GALLIFORMES,Phasianidae,hol
Common Quail,Coturnix coturnix,,GALLIFORMES,Phasianidae,hol
Japanese Quail,Coturnix japonica,Near-threatened,GALLIFORMES,Phasianidae,hol
Harlequin Quail,Coturnix delegorguei,,GALLIFORMES,Phasianidae,hol
Barbary Partridge,Alectoris barbara,,GALLIFORMES,Phasianidae,hol
Arabian Partridge,Alectoris melanocephala,,GALLIFORMES,Phasianidae,hol
Red-legged Partridge,Alectoris rufa,Near-threatened,GALLIFORMES,Phasianidae,hol
Chukar,Alectoris chukar,,GALLIFORMES,Phasianidae,hol
Rock Partridge,Alectoris graeca,Near-threatened,GALLIFORMES,Phasianidae,hol
Philby's Partridge,Alectoris philbyi,,GALLIFORMES,Phasianidae,hol
Przevalski's Partridge,Alectoris magna,,GALLIFORMES,Phasianidae,hol
Erckel's Spurfowl,Pternistis erckelii,Introduced species,GALLIFORMES,Phasianidae,hol
Double-spurred Spurfowl,Pternistis bicalcaratus,,GALLIFORMES,Phasianidae,hol
Red-necked Spurfowl,Pternistis afer,,GALLIFORMES,Phasianidae,hol
Rock Pigeon,Columba livia,,COLUMBIFORMES,Columbidae,hol
Hill Pigeon,Columba rupestris,,COLUMBIFORMES,Columbidae,hol
Snow Pigeon,Columba leuconota,,COLUMBIFORMES,Columbidae,hol
Speckled Pigeon,Columba guinea,,COLUMBIFORMES,Columbidae,hol
Stock Dove,Columba oenas,,COLUMBIFORMES,Columbidae,hol
Yellow-eyed Pigeon,Columba eversmanni,Vulnerable,COLUMBIFORMES,Columbidae,hol
Common Wood-Pigeon,Columba palumbus,,COLUMBIFORMES,Columbidae,hol
Trocaz Pigeon,Columba trocaz,,COLUMBIFORMES,Columbidae,hol
Bolle's Pigeon,Columba bollii,,COLUMBIFORMES,Columbidae,hol
Laurel Pigeon,Columba junoniae,Near-threatened,COLUMBIFORMES,Columbidae,hol
Rameron Pigeon,Columba arquatrix,,COLUMBIFORMES,Columbidae,hol
Speckled Wood-Pigeon,Columba hodgsonii,,COLUMBIFORMES,Columbidae,hol
Ashy Wood-Pigeon,Columba pulchricollis,,COLUMBIFORMES,Columbidae,hol
Black Wood-Pigeon,Columba janthina,,COLUMBIFORMES,Columbidae,hol
Ryukyu Pigeon,Columba jouyi,Extinct,COLUMBIFORMES,Columbidae,hol
Bonin Pigeon,Columba versicolor,Extinct,COLUMBIFORMES,Columbidae,hol
Pale-vented Pigeon,Patagioenas cayennensis,,COLUMBIFORMES,Columbidae,hol
Scaled Pigeon,Patagioenas speciosa,,COLUMBIFORMES,Columbidae,hol
Scaly-naped Pigeon,Patagioenas squamosa,,COLUMBIFORMES,Columbidae,hol
Bare-eyed Pigeon,Patagioenas corensis,Uncertain origin,COLUMBIFORMES,Columbidae,hol
White-crowned Pigeon,Patagioenas leucocephala,Near-threatened,COLUMBIFORMES,Columbidae,hol
Red-billed Pigeon,Patagioenas flavirostris,,COLUMBIFORMES,Columbidae,hol
Plain Pigeon,Patagioenas inornata,Near-threatened,COLUMBIFORMES,Columbidae,hol
Band-tailed Pigeon,Patagioenas fasciata,,COLUMBIFORMES,Columbidae,hol
Ring-tailed Pigeon,Patagioenas caribaea,Vulnerable,COLUMBIFORMES,Columbidae,hol
Plumbeous Pigeon,Patagioenas plumbea,,COLUMBIFORMES,Columbidae,hol
Ruddy Pigeon,Patagioenas subvinacea,,COLUMBIFORMES,Columbidae,hol
Short-billed Pigeon,Patagioenas nigrirostris,,COLUMBIFORMES,Columbidae,hol
Dusky Pigeon,Patagioenas goodsoni,,COLUMBIFORMES,Columbidae,hol
Passenger Pigeon,Ectopistes migratorius,Extinct,COLUMBIFORMES,Columbidae,hol
European Turtle-Dove,Streptopelia turtur,Vulnerable,COLUMBIFORMES,Columbidae,hol
Dusky Turtle-Dove,Streptopelia lugens,,COLUMBIFORMES,Columbidae,hol
Oriental Turtle-Dove,Streptopelia orientalis,,COLUMBIFORMES,Columbidae,hol
Eurasian Collared-Dove,Streptopelia decaocto,,COLUMBIFORMES,Columbidae,hol
African Collared-Dove,Streptopelia roseogrisea,,COLUMBIFORMES,Columbidae,hol
Mourning Collared-Dove,Streptopelia decipiens,,COLUMBIFORMES,Columbidae,hol
Red-eyed Dove,Streptopelia semitorquata,,COLUMBIFORMES,Columbidae,hol
Red Collared-Dove,Streptopelia tranquebarica,,COLUMBIFORMES,Columbidae,hol
Spotted Dove,Spilopelia chinensis,,COLUMBIFORMES,Columbidae,hol
Laughing Dove,Spilopelia senegalensis,,COLUMBIFORMES,Columbidae,hol
Namaqua Dove,Oena capensis,,COLUMBIFORMES,Columbidae,hol
Zebra Dove,Geopelia striata,Introduced species,COLUMBIFORMES,Columbidae,hol
Inca Dove,Columbina inca,,COLUMBIFORMES,Columbidae,hol
Common Ground Dove,Columbina passerina,,COLUMBIFORMES,Columbidae,hol
Plain-breasted Ground Dove,Columbina minuta,,COLUMBIFORMES,Columbidae,hol
Ruddy Ground Dove,Columbina talpacoti,,COLUMBIFORMES,Columbidae,hol
Blue Ground Dove,Claravis pretiosa,,COLUMBIFORMES,Columbidae,hol
Maroon-chested Ground Dove,Paraclaravis mondetoura,,COLUMBIFORMES,Columbidae,hol
Blue-headed Quail-Dove,Starnoenas cyanocephala,Endangered,COLUMBIFORMES,Columbidae,hol
Crested Quail-Dove,Geotrygon versicolor,Near-threatened,COLUMBIFORMES,Columbidae,hol
Ruddy Quail-Dove,Geotrygon montana,,COLUMBIFORMES,Columbidae,hol
Violaceous Quail-Dove,Geotrygon violacea,,COLUMBIFORMES,Columbidae,hol
Gray-fronted Quail-Dove,Geotrygon caniceps,Vulnerable,COLUMBIFORMES,Columbidae,hol
White-fronted Quail-Dove,Geotrygon leucometopia,Endangered,COLUMBIFORMES,Columbidae,hol
Key West Quail-Dove,Geotrygon chrysia,,COLUMBIFORMES,Columbidae,hol
Bridled Quail-Dove,Geotrygon mystacea,,COLUMBIFORMES,Columbidae,hol
Olive-backed Quail-Dove,Leptotrygon veraguensis,,COLUMBIFORMES,Columbidae,hol
White-tipped Dove,Leptotila verreauxi,,COLUMBIFORMES,Columbidae,hol
Caribbean Dove,Leptotila jamaicensis,,COLUMBIFORMES,Columbidae,hol
Gray-chested Dove,Leptotila cassinii,,COLUMBIFORMES,Columbidae,hol
Gray-headed Dove,Leptotila plumbeiceps,,COLUMBIFORMES,Columbidae,hol
Gray-fronted Dove,Leptotila rufaxilla,,COLUMBIFORMES,Columbidae,hol
Grenada Dove,Leptotila wellsi,Critically endangered,COLUMBIFORMES,Columbidae,hol
Tuxtla Quail-Dove,Zentrygon carrikeri,Endangered,COLUMBIFORMES,Columbidae,hol
Buff-fronted Quail-Dove,Zentrygon costaricensis,,COLUMBIFORMES,Columbidae,hol
Purplish-backed Quail-Dove,Zentrygon lawrencii,,COLUMBIFORMES,Columbidae,hol
White-faced Quail-Dove,Zentrygon albifacies,,COLUMBIFORMES,Columbidae,hol
Chiriqui Quail-Dove,Zentrygon chiriquensis,,COLUMBIFORMES,Columbidae,hol
Russet-crowned Quail-Dove,Zentrygon goldmani,Near-threatened,COLUMBIFORMES,Columbidae,hol
White-winged Dove,Zenaida asiatica,,COLUMBIFORMES,Columbidae,hol
Zenaida Dove,Zenaida aurita,,COLUMBIFORMES,Columbidae,hol
Eared Dove,Zenaida auriculata,,COLUMBIFORMES,Columbidae,hol
Mourning Dove,Zenaida macroura,,COLUMBIFORMES,Columbidae,hol
Socorro Dove,Zenaida graysoni,Extinct in the wild,COLUMBIFORMES,Columbidae,hol
Bruce's Green-Pigeon,Treron waalia,,COLUMBIFORMES,Columbidae,hol
Wedge-tailed Green-Pigeon,Treron sphenurus,,COLUMBIFORMES,Columbidae,hol
White-bellied Green-Pigeon,Treron sieboldii,,COLUMBIFORMES,Columbidae,hol
Whistling Green-Pigeon,Treron formosae,,COLUMBIFORMES,Columbidae,hol
Pied Imperial-Pigeon,Ducula bicolor,Introduced species,COLUMBIFORMES,Columbidae,hol
Tibetan Sandgrouse,Syrrhaptes tibetanus,,PTEROCLIFORMES,Pteroclidae,hol
Pallas's Sandgrouse,Syrrhaptes paradoxus,,PTEROCLIFORMES,Pteroclidae,hol
Pin-tailed Sandgrouse,Pterocles alchata,,PTEROCLIFORMES,Pteroclidae,hol
Chestnut-bellied Sandgrouse,Pterocles exustus,,PTEROCLIFORMES,Pteroclidae,hol
Spotted Sandgrouse,Pterocles senegallus,,PTEROCLIFORMES,Pteroclidae,hol
Black-bellied Sandgrouse,Pterocles orientalis,,PTEROCLIFORMES,Pteroclidae,hol
Crowned Sandgrouse,Pterocles coronatus,,PTEROCLIFORMES,Pteroclidae,hol
Lichtenstein's Sandgrouse,Pterocles lichtensteinii,,PTEROCLIFORMES,Pteroclidae,hol
Four-banded Sandgrouse,Pterocles quadricinctus,,PTEROCLIFORMES,Pteroclidae,hol
Great Bustard,Otis tarda,Endangered,OTIDIFORMES,Otididae,hol
Arabian Bustard,Ardeotis arabs,Near-threatened,OTIDIFORMES,Otididae,hol
African Houbara,Chlamydotis undulata,Vulnerable,OTIDIFORMES,Otididae,hol
Asian Houbara,Chlamydotis macqueenii,Vulnerable,OTIDIFORMES,Otididae,hol
Denham's Bustard,Neotis denhami,Near-threatened,OTIDIFORMES,Otididae,hol
Nubian Bustard,Neotis nuba,Near-threatened,OTIDIFORMES,Otididae,hol
Little Bustard,Tetrax tetrax,Near-threatened,OTIDIFORMES,Otididae,hol
Greater Ani,Crotophaga major,,CUCULIFORMES,Cuculidae,hol
Smooth-billed Ani,Crotophaga ani,,CUCULIFORMES,Cuculidae,hol
Groove-billed Ani,Crotophaga sulcirostris,,CUCULIFORMES,Cuculidae,hol
Striped Cuckoo,Tapera naevia,,CUCULIFORMES,Cuculidae,hol
Pheasant Cuckoo,Dromococcyx phasianellus,,CUCULIFORMES,Cuculidae,hol
