common_name,scientific_name,status,order,family,region
Gray-headed Dove,Leptotila plumbeiceps,,COLUMBIFORMES,Columbidae,CAM
Tuxtla Quail-Dove,Zentrygon carrikeri,Endangered,COLUMBIFORMES,Columbidae,CAM
Buff-fronted Quail-Dove,Zentrygon costaricensis,,COLUMBIFORMES,Columbidae,CAM
Purplish-backed Quail-Dove,Zentrygon lawrencii,,COLUMBIFORMES,Columbidae,CAM
White-faced Quail-Dove,Zentrygon albifacies,,COLUMBIFORMES,Columbidae,CAM
Chiriqui Quail-Dove,Zentrygon chiriquensis,,COLUMBIFORMES,Columbidae,CAM
Russet-crowned Quail-Dove,Zentrygon goldmani,Near-threatened,COLUMBIFORMES,Columbidae,CAM
White-winged Dove,Zenaida asiatica,,COLUMBIFORMES,Columbidae,CAM
Zenaida Dove,Zenaida aurita,,COLUMBIFORMES,Columbidae,CAM
Eared Dove,Zenaida auriculata,,COLUMBIFORMES,Columbidae,CAM
Mourning Dove,Zenaida macroura,,COLUMBIFORMES,Columbidae,CAM
Socorro Dove,Zenaida graysoni,Extinct in the wild,COLUMBIFORMES,Columbidae,CAM
Greater Ani,Crotophaga major,,CUCULIFORMES,Cuculidae,CAM
Smooth-billed Ani,Crotophaga ani,,CUCULIFORMES,Cuculidae,CAM
Groove-billed Ani,Crotophaga sulcirostris,,CUCULIFORMES,Cuculidae,CAM
Striped Cuckoo,Tapera naevia,,CUCULIFORMES,Cuculidae,CAM
Pheasant Cuckoo,Dromococcyx phasianellus,,CUCULIFORMES,Cuculidae,CAM
Lesser Ground-Cuckoo,Morococcyx erythropygus,,CUCULIFORMES,Cuculidae,CAM
Lesser Roadrunner,Geococcyx velox,,CUCULIFORMES,Cuculidae,CAM
Greater Roadrunner,Geococcyx californianus,,CUCULIFORMES,Cuculidae,CAM
Rufous-vented Ground-Cuckoo,Neomorphus geoffroyi,,CUCULIFORMES,Cuculidae,CAM
Little Cuckoo,Coccycua minuta,,CUCULIFORMES,Cuculidae,CAM
Dwarf Cuckoo,Coccycua pumila,,CUCULIFORMES,Cuculidae,CAM
Squirrel Cuckoo,Piaya cayana,,CUCULIFORMES,Cuculidae,CAM
Dark-billed Cuckoo,Coccyzus melacoryphus,Rare/Accidental,CUCULIFORMES,Cuculidae,CAM
Yellow-billed Cuckoo,Coccyzus americanus,,CUCULIFORMES,Cuculidae,CAM
Pearly-breasted Cuckoo,Coccyzus euleri,Rare/Accidental,CUCULIFORMES,Cuculidae,CAM
Mangrove Cuckoo,Coccyzus minor,,CUCULIFORMES,Cuculidae,CAM
Cocos Cuckoo,Coccyzus ferrugineus,Vulnerable,CUCULIFORMES,Cuculidae,CAM
Black-billed Cuckoo,Coccyzus erythropthalmus,,CUCULIFORMES,Cuculidae,CAM
Gray-capped Cuckoo,Coccyzus lansbergi,,CUCULIFORMES,Cuculidae,CAM
Lesser Nighthawk,Chordeiles acutipennis,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Common Nighthawk,Chordeiles minor,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Antillean Nighthawk,Chordeiles gundlachii,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Short-tailed Nighthawk,Lurocalis semitorquatus,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Common Pauraque,Nyctidromus albicollis,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Spot-tailed Nightjar,Antiurus maculicaudus,,CAPRIMULGIFORMES,Caprimulgidae,CAM
White-tailed Nightjar,Hydropsalis cayennensis,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Eared Poorwill,Nyctiphrynus mcleodii,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Yucatan Poorwill,Nyctiphrynus yucatanicus,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Ocellated Poorwill,Nyctiphrynus ocellatus,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Common Poorwill,Phalaenoptilus nuttallii,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Chuck-will's-widow,Antrostomus carolinensis,Near-threatened,CAPRIMULGIFORMES,Caprimulgidae,CAM
Rufous Nightjar,Antrostomus rufus,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Tawny-collared Nightjar,Antrostomus salvini,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Yucatan Nightjar,Antrostomus badius,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Buff-collared Nightjar,Antrostomus ridgwayi,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Eastern Whip-poor-will,Antrostomus vociferus,Near-threatened,CAPRIMULGIFORMES,Caprimulgidae,CAM
Dusky Nightjar,Antrostomus saturatus,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Mexican Whip-poor-will,Antrostomus arizonae,,CAPRIMULGIFORMES,Caprimulgidae,CAM
Great Potoo,Nyctibius grandis,,NYCTIBIIFORMES,Nyctibiidae,CAM
Common Potoo,Nyctibius griseus,,NYCTIBIIFORMES,Nyctibiidae,CAM
Northern Potoo,Nyctibius jamaicensis,,NYCTIBIIFORMES,Nyctibiidae,CAM
Oilbird,Steatornis caripensis,,STEATORNITHIFORMES,Steatornithidae,CAM
Black Swift,Cypseloides niger,Vulnerable,APODIFORMES,Apodidae,CAM
White-fronted Swift,Cypseloides storeri,Data deficient,APODIFORMES,Apodidae,CAM
White-chinned Swift,Cypseloides cryptus,,APODIFORMES,Apodidae,CAM
Spot-fronted Swift,Cypseloides cherriei,,APODIFORMES,Apodidae,CAM
Chestnut-collared Swift,Streptoprocne rutila,,APODIFORMES,Apodidae,CAM
White-collared Swift,Streptoprocne zonaris,,APODIFORMES,Apodidae,CAM
White-naped Swift,Streptoprocne semicollaris,,APODIFORMES,Apodidae,CAM
Gray-rumped Swift,Chaetura cinereiventris,,APODIFORMES,Apodidae,CAM
Band-rumped Swift,Chaetura spinicaudus,,APODIFORMES,Apodidae,CAM
Costa Rican Swift,Chaetura fumosa,,APODIFORMES,Apodidae,CAM
Chimney Swift,Chaetura pelagica,Vulnerable,APODIFORMES,Apodidae,CAM
Vaux's Swift,Chaetura vauxi,,APODIFORMES,Apodidae,CAM
Chapman's Swift,Chaetura chapmani,,APODIFORMES,Apodidae,CAM
Sick's Swift,Chaetura meridionalis,Rare/Accidental,APODIFORMES,Apodidae,CAM
Short-tailed Swift,Chaetura brachyura,,APODIFORMES,Apodidae,CAM
White-throated Swift,Aeronautes saxatalis,,APODIFORMES,Apodidae,CAM
Lesser Swallow-tailed Swift,Panyptila cayennensis,,APODIFORMES,Apodidae,CAM
Great Swallow-tailed Swift,Panyptila sanctihieronymi,,APODIFORMES,Apodidae,CAM
White-necked Jacobin,Florisuga mellivora,,APODIFORMES,Trochilidae,CAM
White-tipped Sicklebill,Eutoxeres aquila,,APODIFORMES,Trochilidae,CAM
Bronzy Hermit,Glaucis aeneus,,APODIFORMES,Trochilidae,CAM
Rufous-breasted Hermit,Glaucis hirsutus,,APODIFORMES,Trochilidae,CAM
Band-tailed Barbthroat,Threnetes ruckeri,,APODIFORMES,Trochilidae,CAM
White-whiskered Hermit,Phaethornis yaruqui,Rare/Accidental,APODIFORMES,Trochilidae,CAM
Green Hermit,Phaethornis guy,,APODIFORMES,Trochilidae,CAM
Long-billed Hermit,Phaethornis longirostris,,APODIFORMES,Trochilidae,CAM
Mexican Hermit,Phaethornis mexicanus,,APODIFORMES,Trochilidae,CAM
Pale-bellied Hermit,Phaethornis anthophilus,,APODIFORMES,Trochilidae,CAM
Stripe-throated Hermit,Phaethornis striigularis,,APODIFORMES,Trochilidae,CAM
Green-fronted Lancebill,Doryfera ludovicae,,APODIFORMES,Trochilidae,CAM
Brown Violetear,Colibri delphinae,,APODIFORMES,Trochilidae,CAM
Mexican Violetear,Colibri thalassinus,,APODIFORMES,Trochilidae,CAM
Lesser Violetear,Colibri cyanotus,,APODIFORMES,Trochilidae,CAM
Tooth-billed Hummingbird,Androdon aequatorialis,,APODIFORMES,Trochilidae,CAM
Purple-crowned Fairy,Heliothryx barroti,,APODIFORMES,Trochilidae,CAM
Ruby-topaz Hummingbird,Chrysolampis mosquitus,,APODIFORMES,Trochilidae,CAM
Black-throated Mango,Anthracothorax nigricollis,,APODIFORMES,Trochilidae,CAM
Green-breasted Mango,Anthracothorax prevostii,,APODIFORMES,Trochilidae,CAM
Veraguan Mango,Anthracothorax veraguensis,,APODIFORMES,Trochilidae,CAM
Green Thorntail,Discosura conversii,,APODIFORMES,Trochilidae,CAM
Short-crested Coquette,Lophornis brachylophus,Critically endangered,APODIFORMES,Trochilidae,CAM
Rufous-crested Coquette,Lophornis delattrei,,APODIFORMES,Trochilidae,CAM
Black-crested Coquette,Lophornis helenae,,APODIFORMES,Trochilidae,CAM
White-crested Coquette,Lophornis adorabilis,,APODIFORMES,Trochilidae,CAM
Greenish Puffleg,Haplophaedia aureliae,,APODIFORMES,Trochilidae,CAM
Green-crowned Brilliant,Heliodoxa jacula,,APODIFORMES,Trochilidae,CAM
Rivoli's Hummingbird,Eugenes fulgens,,APODIFORMES,Trochilidae,CAM
Talamanca Hummingbird,Eugenes spectabilis,,APODIFORMES,Trochilidae,CAM
Long-billed Starthroat,Heliomaster longirostris,,APODIFORMES,Trochilidae,CAM
Plain-capped Starthroat,Heliomaster constantii,,APODIFORMES,Trochilidae,CAM
Fiery-throated Hummingbird,Panterpe insignis,,APODIFORMES,Trochilidae,CAM
Green-throated Mountain-gem,Lampornis viridipallens,,APODIFORMES,Trochilidae,CAM
Green-breasted Mountain-gem,Lampornis sybillae,,APODIFORMES,Trochilidae,CAM
Amethyst-throated Mountain-gem,Lampornis amethystinus,,APODIFORMES,Trochilidae,CAM
Blue-throated Mountain-gem,Lampornis clemenciae,,APODIFORMES,Trochilidae,CAM
White-bellied Mountain-gem,Lampornis hemileucus,,APODIFORMES,Trochilidae,CAM
Purple-throated Mountain-gem,Lampornis calolaemus,,APODIFORMES,Trochilidae,CAM
White-throated Mountain-gem,Lampornis castaneoventris,,APODIFORMES,Trochilidae,CAM
Garnet-throated Hummingbird,Lamprolaima rhami,,APODIFORMES,Trochilidae,CAM
Sparkling-tailed Hummingbird,Tilmatura dupontii,,APODIFORMES,Trochilidae,CAM
Magenta-throated Woodstar,Philodice bryantae,,APODIFORMES,Trochilidae,CAM
Purple-throated Woodstar,Philodice mitchellii,,APODIFORMES,Trochilidae,CAM
Slender Sheartail,Doricha enicura,,APODIFORMES,Trochilidae,CAM
Mexican Sheartail,Doricha eliza,Near-threatened,APODIFORMES,Trochilidae,CAM
Lucifer Hummingbird,Calothorax lucifer,,APODIFORMES,Trochilidae,CAM
Beautiful Hummingbird,Calothorax pulcher,,APODIFORMES,Trochilidae,CAM
Ruby-throated Hummingbird,Archilochus colubris,,APODIFORMES,Trochilidae,CAM
Black-chinned Hummingbird,Archilochus alexandri,,APODIFORMES,Trochilidae,CAM
Anna's Hummingbird,Calypte anna,,APODIFORMES,Trochilidae,CAM
Costa's Hummingbird,Calypte costae,,APODIFORMES,Trochilidae,CAM
Calliope Hummingbird,Selasphorus calliope,,APODIFORMES,Trochilidae,CAM
Rufous Hummingbird,Selasphorus rufus,Near-threatened,APODIFORMES,Trochilidae,CAM
Allen's Hummingbird,Selasphorus sasin,,APODIFORMES,Trochilidae,CAM
Broad-tailed Hummingbird,Selasphorus platycercus,,APODIFORMES,Trochilidae,CAM
Bumblebee Hummingbird,Selasphorus heloisa,,APODIFORMES,Trochilidae,CAM
Wine-throated Hummingbird,Selasphorus ellioti,,APODIFORMES,Trochilidae,CAM
Volcano Hummingbird,Selasphorus flammula,,APODIFORMES,Trochilidae,CAM
Scintillant Hummingbird,Selasphorus scintilla,,APODIFORMES,Trochilidae,CAM
Glow-throated Hummingbird,Selasphorus ardens,Endangered,APODIFORMES,Trochilidae,CAM
Dusky Hummingbird,Phaeoptila sordida,,APODIFORMES,Trochilidae,CAM
Broad-billed Hummingbird,Cynanthus latirostris,,APODIFORMES,Trochilidae,CAM
Tres Marias Hummingbird,Cynanthus lawrencei,Near-threatened,APODIFORMES,Trochilidae,CAM
Turquoise-crowned Hummingbird,Cynanthus doubledayi,,APODIFORMES,Trochilidae,CAM
Golden-crowned Emerald,Cynanthus auriceps,,APODIFORMES,Trochilidae,CAM
Cozumel Emerald,Cynanthus forficatus,,APODIFORMES,Trochilidae,CAM
Canivet's Emerald,Cynanthus canivetii,,APODIFORMES,Trochilidae,CAM
Garden Emerald,Chlorostilbon assimilis,,APODIFORMES,Trochilidae,CAM
White-eared Hummingbird,Basilinna leucotis,,APODIFORMES,Trochilidae,CAM
Xantus's Hummingbird,Basilinna xantusii,,APODIFORMES,Trochilidae,CAM
Wedge-tailed Sabrewing,Pampa curvipennis,,APODIFORMES,Trochilidae,CAM
Rufous Sabrewing,Pampa rufa,,APODIFORMES,Trochilidae,CAM
Violet-headed Hummingbird,Klais guimeti,,APODIFORMES,Trochilidae,CAM
Emerald-chinned Hummingbird,Abeillia abeillei,,APODIFORMES,Trochilidae,CAM
Violet Sabrewing,Campylopterus hemileucurus,,APODIFORMES,Trochilidae,CAM
Bronze-tailed Plumeleteer,Chalybura urochrysia,,APODIFORMES,Trochilidae,CAM
White-vented Plumeleteer,Chalybura buffonii,,APODIFORMES,Trochilidae,CAM
Crowned Woodnymph,Thalurania colombica,,APODIFORMES,Trochilidae,CAM
Snowcap,Microchera albocoronata,,APODIFORMES,Trochilidae,CAM
Coppery-headed Emerald,Microchera cupreiceps,,APODIFORMES,Trochilidae,CAM
White-tailed Emerald,Microchera chionura,,APODIFORMES,Trochilidae,CAM
Violet-capped Hummingbird,Goldmania violiceps,Near-threatened,APODIFORMES,Trochilidae,CAM
Pirre Hummingbird,Goldmania bella,Near-threatened,APODIFORMES,Trochilidae,CAM
Mexican Woodnymph,Eupherusa ridgwayi,Vulnerable,APODIFORMES,Trochilidae,CAM
White-tailed Hummingbird,Eupherusa poliocerca,Near-threatened,APODIFORMES,Trochilidae,CAM
Blue-capped Hummingbird,Eupherusa cyanophrys,Endangered,APODIFORMES,Trochilidae,CAM
Stripe-tailed Hummingbird,Eupherusa eximia,,APODIFORMES,Trochilidae,CAM
Black-bellied Hummingbird,Eupherusa nigriventris,,APODIFORMES,Trochilidae,CAM
Scaly-breasted Hummingbird,Phaeochroa cuvierii,,APODIFORMES,Trochilidae,CAM
Violet-crowned Hummingbird,Ramosomyia violiceps,,APODIFORMES,Trochilidae,CAM
Green-fronted Hummingbird,Ramosomyia viridifrons,,APODIFORMES,Trochilidae,CAM
Azure-crowned Hummingbird,Saucerottia cyanocephala,,APODIFORMES,Trochilidae,CAM
Blue-vented Hummingbird,Saucerottia hoffmanni,,APODIFORMES,Trochilidae,CAM
Berylline Hummingbird,Saucerottia beryllina,,APODIFORMES,Trochilidae,CAM
Blue-tailed Hummingbird,Saucerottia cyanura,,APODIFORMES,Trochilidae,CAM
Snowy-bellied Hummingbird,Saucerottia edward,,APODIFORMES,Trochilidae,CAM
Cinnamon Hummingbird,Amazilia rutila,,APODIFORMES,Trochilidae,CAM
Buff-bellied Hummingbird,Amazilia yucatanensis,,APODIFORMES,Trochilidae,CAM
Rufous-tailed Hummingbird,Amazilia tzacatl,,APODIFORMES,Trochilidae,CAM
Honduran Emerald,Amazilia luciae,Vulnerable,APODIFORMES,Trochilidae,CAM
Amazilia Hummingbird,Amazilis amazilia,Rare/Accidental,APODIFORMES,Trochilidae,CAM
Mangrove Hummingbird,Chrysuronia boucardi,Endangered,APODIFORMES,Trochilidae,CAM
Sapphire-throated Hummingbird,Chrysuronia coeruleogularis,,APODIFORMES,Trochilidae,CAM
Humboldt's Sapphire,Chrysuronia humboldtii,,APODIFORMES,Trochilidae,CAM
Blue-chested Hummingbird,Polyerata amabilis,,APODIFORMES,Trochilidae,CAM
Charming Hummingbird,Polyerata decora,,APODIFORMES,Trochilidae,CAM
White-bellied Emerald,Chlorestes candida,,APODIFORMES,Trochilidae,CAM
Blue-throated Goldentail,Chlorestes eliciae,,APODIFORMES,Trochilidae,CAM
Violet-bellied Hummingbird,Chlorestes julie,,APODIFORMES,Trochilidae,CAM
Ridgway's Rail,Rallus obsoletus,Near-threatened,GRUIFORMES,Rallidae,CAM
Aztec Rail,Rallus tenuirostris,Near-threatened,GRUIFORMES,Rallidae,CAM
Mangrove Rail,Rallus longirostris,,GRUIFORMES,Rallidae,CAM
King Rail,Rallus elegans,Near-threatened,GRUIFORMES,Rallidae,CAM
Clapper Rail,Rallus crepitans,,GRUIFORMES,Rallidae,CAM
Virginia Rail,Rallus limicola,,GRUIFORMES,Rallidae,CAM
Spotted Rail,Pardirallus maculatus,,GRUIFORMES,Rallidae,CAM
Colombian Crake,Mustelirallus colombianus,Data deficient,GRUIFORMES,Rallidae,CAM
Paint-billed Crake,Mustelirallus erythrops,,GRUIFORMES,Rallidae,CAM
Uniform Crake,Amaurolimnas concolor,,GRUIFORMES,Rallidae,CAM
Rufous-necked Wood-Rail,Aramides axillaris,,GRUIFORMES,Rallidae,CAM
Russet-naped Wood-Rail,Aramides albiventris,,GRUIFORMES,Rallidae,CAM
Gray-cowled Wood-Rail,Aramides cajaneus,,GRUIFORMES,Rallidae,CAM
Sora,Porzana carolina,,GRUIFORMES,Rallidae,CAM
Common Gallinule,Gallinula galeata,,GRUIFORMES,Rallidae,CAM
American Coot,Fulica americana,,GRUIFORMES,Rallidae,CAM
Purple Gallinule,Porphyrio martinica,,GRUIFORMES,Rallidae,CAM
