common_name,scientific_name,status,order,family,region
Hazel Grouse,Tetrastes bonasia,,GALLIFORMES,Phasianidae,EUR
Willow Ptarmigan,Lagopus lagopus,,GALLIFORMES,Phasianidae,EUR
Rock Ptarmigan,Lagopus muta,,GALLIFORMES,Phasianidae,EUR
Western Capercaillie,Tetrao urogallus,,GALLIFORMES,Phasianidae,EUR
Black Grouse,Lyrurus tetrix,,GALLIFORMES,Phasianidae,EUR
Caucasian Grouse,Lyrurus mlokosiewiczi,Near-threatened,GALLIFORMES,Phasianidae,EUR
Gray Partridge,Perdix perdix,,GALLIFORMES,Phasianidae,EUR
Reeves's Pheasant,Syrmaticus reevesii,Introduced species Vulnerable,GALLIFORMES,Phasianidae,EUR
Golden Pheasant,Chrysolophus pictus,Introduced species,GALLIFORMES,Phasianidae,EUR
Lady Amherst's Pheasant,Chrysolophus amherstiae,Introduced species,GALLIFORMES,Phasianidae,EUR
Ring-necked Pheasant,Phasianus colchicus,Introduced species,GALLIFORMES,Phasianidae,EUR
Black Francolin,Francolinus francolinus,Extirpated,GALLIFORMES,Phasianidae,EUR
Caucasian Snowcock,Tetraogallus caucasicus,,GALLIFORMES,Phasianidae,EUR
Common Quail,Coturnix coturnix,,GALLIFORMES,Phasianidae,EUR
Barbary Partridge,Alectoris barbara,,GALLIFORMES,Phasianidae,EUR
Red-legged Partridge,Alectoris rufa,Near-threatened,GALLIFORMES,Phasianidae,EUR
Chukar,Alectoris chukar,,GALLIFORMES,Phasianidae,EUR
Rock Partridge,Alectoris graeca,Near-threatened,GALLIFORMES,Phasianidae,EUR
Rock Pigeon,Columba livia,,COLUMBIFORMES,Columbidae,EUR
Stock Dove,Columba oenas,,COLUMBIFORMES,Columbidae,EUR
Common Wood-Pigeon,Columba palumbus,,COLUMBIFORMES,Columbidae,EUR
Trocaz Pigeon,Columba trocaz,,COLUMBIFORMES,Columbidae,EUR
Bolle's Pigeon,Columba bollii,,COLUMBIFORMES,Columbidae,EUR
Laurel Pigeon,Columba junoniae,Near-threatened,COLUMBIFORMES,Columbidae,EUR
Passenger Pigeon,Ectopistes migratorius,Extinct,COLUMBIFORMES,Columbidae,EUR
European Turtle-Dove,Streptopelia turtur,Vulnerable,COLUMBIFORMES,Columbidae,EUR
Oriental Turtle-Dove,Streptopelia orientalis,Rare/Accidental,COLUMBIFORMES,Columbidae,EUR
Eurasian Collared-Dove,Streptopelia decaocto,,COLUMBIFORMES,Columbidae,EUR
African Collared-Dove,Streptopelia roseogrisea,Introduced species,COLUMBIFORMES,Columbidae,EUR
Laughing Dove,Spilopelia senegalensis,,COLUMBIFORMES,Columbidae,EUR
Namaqua Dove,Oena capensis,Rare/Accidental,COLUMBIFORMES,Columbidae,EUR
Zenaida Dove,Zenaida aurita,Rare/Accidental,COLUMBIFORMES,Columbidae,EUR
Mourning Dove,Zenaida macroura,Rare/Accidental,COLUMBIFORMES,Columbidae,EUR
Pallas's Sandgrouse,Syrrhaptes paradoxus,Rare/Accidental,PTEROCLIFORMES,Pteroclidae,EUR
Pin-tailed Sandgrouse,Pterocles alchata,,PTEROCLIFORMES,Pteroclidae,EUR
Spotted Sandgrouse,Pterocles senegallus,Uncertain origin,PTEROCLIFORMES,Pteroclidae,EUR
Black-bellied Sandgrouse,Pterocles orientalis,,PTEROCLIFORMES,Pteroclidae,EUR
Great Bustard,Otis tarda,Endangered,OTIDIFORMES,Otididae,EUR
African Houbara,Chlamydotis undulata,Rare/Accidental Vulnerable,OTIDIFORMES,Otididae,EUR
Asian Houbara,Chlamydotis macqueenii,Rare/Accidental Vulnerable,OTIDIFORMES,Otididae,EUR
Little Bustard,Tetrax tetrax,Near-threatened,OTIDIFORMES,Otididae,EUR
Great Spotted Cuckoo,Clamator glandarius,,CUCULIFORMES,Cuculidae,EUR
Yellow-billed Cuckoo,Coccyzus americanus,Rare/Accidental,CUCULIFORMES,Cuculidae,EUR
Black-billed Cuckoo,Coccyzus erythropthalmus,Rare/Accidental,CUCULIFORMES,Cuculidae,EUR
Northern Hawk-Cuckoo,Hierococcyx hyperythrus,Rare/Accidental,CUCULIFORMES,Cuculidae,EUR
Himalayan Cuckoo,Cuculus saturatus,Rare/Accidental,CUCULIFORMES,Cuculidae,EUR
Common Cuckoo,Cuculus canorus,,CUCULIFORMES,Cuculidae,EUR
Oriental Cuckoo,Cuculus optatus,Rare/Accidental,CUCULIFORMES,Cuculidae,EUR
Common Nighthawk,Chordeiles minor,Rare/Accidental,CAPRIMULGIFORMES,Caprimulgidae,EUR
Red-necked Nightjar,Caprimulgus ruficollis,Near-threatened,CAPRIMULGIFORMES,Caprimulgidae,EUR
Eurasian Nightjar,Caprimulgus europaeus,,CAPRIMULGIFORMES,Caprimulgidae,EUR
Egyptian Nightjar,Caprimulgus aegyptius,Rare/Accidental,CAPRIMULGIFORMES,Caprimulgidae,EUR
Sabine's Spinetail,Rhaphidura sabini,Uncertain origin,APODIFORMES,Apodidae,EUR
Chimney Swift,Chaetura pelagica,Rare/Accidental Vulnerable,APODIFORMES,Apodidae,EUR
White-throated Needletail,Hirundapus caudacutus,Rare/Accidental,APODIFORMES,Apodidae,EUR
Alpine Swift,Tachymarptis melba,,APODIFORMES,Apodidae,EUR
Common Swift,Apus apus,,APODIFORMES,Apodidae,EUR
Plain Swift,Apus unicolor,,APODIFORMES,Apodidae,EUR
Pallid Swift,Apus pallidus,,APODIFORMES,Apodidae,EUR
Pacific Swift,Apus pacificus,Rare/Accidental,APODIFORMES,Apodidae,EUR
Little Swift,Apus affinis,,APODIFORMES,Apodidae,EUR
Horus Swift,Apus horus,Rare/Accidental,APODIFORMES,Apodidae,EUR
White-rumped Swift,Apus caffer,,APODIFORMES,Apodidae,EUR
Virginia Rail,Rallus limicola,Rare/Accidental,GRUIFORMES,Rallidae,EUR
Water Rail,Rallus aquaticus,,GRUIFORMES,Rallidae,EUR
Corn Crake,Crex crex,,GRUIFORMES,Rallidae,EUR
African Crake,Crecopsis egregia,Rare/Accidental,GRUIFORMES,Rallidae,EUR
Sora,Porzana carolina,Rare/Accidental,GRUIFORMES,Rallidae,EUR
Spotted Crake,Porzana porzana,,GRUIFORMES,Rallidae,EUR
Lesser Moorhen,Paragallinula angulata,Rare/Accidental,GRUIFORMES,Rallidae,EUR
Eurasian Moorhen,Gallinula chloropus,,GRUIFORMES,Rallidae,EUR
Common Gallinule,Gallinula galeata,Rare/Accidental,GRUIFORMES,Rallidae,EUR
Eurasian Coot,Fulica atra,,GRUIFORMES,Rallidae,EUR
Red-knobbed Coot,Fulica cristata,,GRUIFORMES,Rallidae,EUR
American Coot,Fulica americana,Rare/Accidental,GRUIFORMES,Rallidae,EUR
Allen's Gallinule,Porphyrio alleni,Rare/Accidental,GRUIFORMES,Rallidae,EUR
Purple Gallinule,Porphyrio martinica,Rare/Accidental,GRUIFORMES,Rallidae,EUR
Western Swamphen,Porphyrio porphyrio,,GRUIFORMES,Rallidae,EUR
African Swamphen,Porphyrio madagascariensis,Rare/Accidental,GRUIFORMES,Rallidae,EUR
Gray-headed Swamphen,Porphyrio poliocephalus,Rare/Accidental,GRUIFORMES,Rallidae,EUR
Watercock,Gallicrex cinerea,Rare/Accidental,GRUIFORMES,Rallidae,EUR
Striped Crake,Aenigmatolimnas marginalis,Rare/Accidental,GRUIFORMES,Rallidae,EUR
Little Crake,Zapornia parva,,GRUIFORMES,Rallidae,EUR
Baillon's Crake,Zapornia pusilla,,GRUIFORMES,Rallidae,EUR
Demoiselle Crane,Anthropoides virgo,,GRUIFORMES,Gruidae,EUR
Siberian Crane,Leucogeranus leucogeranus,Critically endangered,GRUIFORMES,Gruidae,EUR
Sandhill Crane,Antigone canadensis,Rare/Accidental,GRUIFORMES,Gruidae,EUR
Common Crane,Grus grus,,GRUIFORMES,Gruidae,EUR
Hooded Crane,Grus monacha,Rare/Accidental Vulnerable,GRUIFORMES,Gruidae,EUR
Eurasian Thick-knee,Burhinus oedicnemus,,CHARADRIIFORMES,Burhinidae,EUR
Egyptian Plover,Pluvianus aegyptius,Uncertain origin,CHARADRIIFORMES,Pluvianidae,EUR
Black-winged Stilt,Himantopus himantopus,,CHARADRIIFORMES,Recurvirostridae,EUR
Pied Avocet,Recurvirostra avosetta,,CHARADRIIFORMES,Recurvirostridae,EUR
American Avocet,Recurvirostra americana,Rare/Accidental,CHARADRIIFORMES,Recurvirostridae,EUR
Eurasian Oystercatcher,Haematopus ostralegus,Near-threatened,CHARADRIIFORMES,Haematopodidae,EUR
American Oystercatcher,Haematopus palliatus,Rare/Accidental,CHARADRIIFORMES,Haematopodidae,EUR
Canarian Oystercatcher,Haematopus meadewaldoi,Extinct,CHARADRIIFORMES,Haematopodidae,EUR
Black-bellied Plover,Pluvialis squatarola,Vulnerable,CHARADRIIFORMES,Charadriidae,EUR
European Golden-Plover,Pluvialis apricaria,,CHARADRIIFORMES,Charadriidae,EUR
American Golden-Plover,Pluvialis dominica,Rare/Accidental,CHARADRIIFORMES,Charadriidae,EUR
Pacific Golden-Plover,Pluvialis fulva,Rare/Accidental,CHARADRIIFORMES,Charadriidae,EUR
Eurasian Dotterel,Eudromias morinellus,,CHARADRIIFORMES,Charadriidae,EUR
Killdeer,Charadrius vociferus,Rare/Accidental Near-threatened,CHARADRIIFORMES,Charadriidae,EUR
Common Ringed Plover,Charadrius hiaticula,,CHARADRIIFORMES,Charadriidae,EUR
Semipalmated Plover,Charadrius semipalmatus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,EUR
Little Ringed Plover,Thinornis dubius,,CHARADRIIFORMES,Charadriidae,EUR
Northern Lapwing,Vanellus vanellus,Near-threatened,CHARADRIIFORMES,Charadriidae,EUR
Spur-winged Lapwing,Vanellus spinosus,,CHARADRIIFORMES,Charadriidae,EUR
Gray-headed Lapwing,Vanellus cinereus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,EUR
Sociable Lapwing,Vanellus gregarius,Rare/Accidental Critically endangered,CHARADRIIFORMES,Charadriidae,EUR
White-tailed Lapwing,Vanellus leucurus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,EUR
Caspian Plover,Anarhynchus asiaticus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,EUR
Oriental Plover,Anarhynchus veredus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,EUR
Siberian Sand-Plover,Anarhynchus mongolus,Endangered,CHARADRIIFORMES,Charadriidae,EUR
Tibetan Sand-Plover,Anarhynchus atrifrons,,CHARADRIIFORMES,Charadriidae,EUR
Greater Sand-Plover,Anarhynchus leschenaultii,,CHARADRIIFORMES,Charadriidae,EUR
Kittlitz's Plover,Anarhynchus pecuarius,Rare/Accidental,CHARADRIIFORMES,Charadriidae,EUR
Snowy Plover,Anarhynchus nivosus,Near-threatened,CHARADRIIFORMES,Charadriidae,EUR
Kentish Plover,Anarhynchus alexandrinus,,CHARADRIIFORMES,Charadriidae,EUR
Greater Painted-Snipe,Rostratula benghalensis,,CHARADRIIFORMES,Rostratulidae,EUR
Upland Sandpiper,Bartramia longicauda,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Whimbrel,Numenius phaeopus,,CHARADRIIFORMES,Scolopacidae,EUR
Little Curlew,Numenius minutus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Eskimo Curlew,Numenius borealis,Rare/Accidental Critically endangered (possibly extinct),CHARADRIIFORMES,Scolopacidae,EUR
Slender-billed Curlew,Numenius tenuirostris,Rare/Accidental Critically endangered,CHARADRIIFORMES,Scolopacidae,EUR
Eurasian Curlew,Numenius arquata,Near-threatened,CHARADRIIFORMES,Scolopacidae,EUR
Bar-tailed Godwit,Limosa lapponica,Near-threatened,CHARADRIIFORMES,Scolopacidae,EUR
Black-tailed Godwit,Limosa limosa,Near-threatened,CHARADRIIFORMES,Scolopacidae,EUR
Hudsonian Godwit,Limosa haemastica,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,EUR
Short-billed Dowitcher,Limnodromus griseus,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,EUR
Long-billed Dowitcher,Limnodromus scolopaceus,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,EUR
Jack Snipe,Lymnocryptes minimus,,CHARADRIIFORMES,Scolopacidae,EUR
American Woodcock,Scolopax minor,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Eurasian Woodcock,Scolopax rusticola,,CHARADRIIFORMES,Scolopacidae,EUR
Great Snipe,Gallinago media,Near-threatened,CHARADRIIFORMES,Scolopacidae,EUR
Swinhoe's Snipe,Gallinago megala,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Pin-tailed Snipe,Gallinago stenura,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Common Snipe,Gallinago gallinago,,CHARADRIIFORMES,Scolopacidae,EUR
Wilson's Snipe,Gallinago delicata,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Wilson's Phalarope,Phalaropus tricolor,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Red Phalarope,Phalaropus fulicarius,,CHARADRIIFORMES,Scolopacidae,EUR
Red-necked Phalarope,Phalaropus lobatus,,CHARADRIIFORMES,Scolopacidae,EUR
Terek Sandpiper,Xenus cinereus,,CHARADRIIFORMES,Scolopacidae,EUR
Common Sandpiper,Actitis hypoleucos,,CHARADRIIFORMES,Scolopacidae,EUR
Spotted Sandpiper,Actitis macularius,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Green Sandpiper,Tringa ochropus,,CHARADRIIFORMES,Scolopacidae,EUR
Solitary Sandpiper,Tringa solitaria,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Gray-tailed Tattler,Tringa brevipes,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Marsh Sandpiper,Tringa stagnatilis,,CHARADRIIFORMES,Scolopacidae,EUR
Wood Sandpiper,Tringa glareola,,CHARADRIIFORMES,Scolopacidae,EUR
Common Redshank,Tringa totanus,,CHARADRIIFORMES,Scolopacidae,EUR
Lesser Yellowlegs,Tringa flavipes,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,EUR
Willet,Tringa semipalmata,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Spotted Redshank,Tringa erythropus,,CHARADRIIFORMES,Scolopacidae,EUR
Common Greenshank,Tringa nebularia,,CHARADRIIFORMES,Scolopacidae,EUR
Greater Yellowlegs,Tringa melanoleuca,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,EUR
Ruddy Turnstone,Arenaria interpres,Near-threatened,CHARADRIIFORMES,Scolopacidae,EUR
Great Knot,Calidris tenuirostris,Rare/Accidental Endangered,CHARADRIIFORMES,Scolopacidae,EUR
Red Knot,Calidris canutus,Near-threatened,CHARADRIIFORMES,Scolopacidae,EUR
Ruff,Calidris pugnax,,CHARADRIIFORMES,Scolopacidae,EUR
Broad-billed Sandpiper,Calidris falcinellus,Vulnerable,CHARADRIIFORMES,Scolopacidae,EUR
Sharp-tailed Sandpiper,Calidris acuminata,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,EUR
Curlew Sandpiper,Calidris ferruginea,Vulnerable,CHARADRIIFORMES,Scolopacidae,EUR
Stilt Sandpiper,Calidris himantopus,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,EUR
Temminck's Stint,Calidris temminckii,,CHARADRIIFORMES,Scolopacidae,EUR
Long-toed Stint,Calidris subminuta,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Red-necked Stint,Calidris ruficollis,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,EUR
Spoon-billed Sandpiper,Calidris pygmaea,Rare/Accidental Critically endangered,CHARADRIIFORMES,Scolopacidae,EUR
Buff-breasted Sandpiper,Calidris subruficollis,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,EUR
Sanderling,Calidris alba,,CHARADRIIFORMES,Scolopacidae,EUR
Dunlin,Calidris alpina,Near-threatened,CHARADRIIFORMES,Scolopacidae,EUR
Purple Sandpiper,Calidris maritima,,CHARADRIIFORMES,Scolopacidae,EUR
Baird's Sandpiper,Calidris bairdii,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Little Stint,Calidris minuta,,CHARADRIIFORMES,Scolopacidae,EUR
White-rumped Sandpiper,Calidris fuscicollis,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,EUR
Least Sandpiper,Calidris minutilla,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,EUR
Pectoral Sandpiper,Calidris melanotos,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Western Sandpiper,Calidris mauri,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,EUR
Semipalmated Sandpiper,Calidris pusilla,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,EUR
Small Buttonquail,Turnix sylvaticus,,CHARADRIIFORMES,Turnicidae,EUR
Cream-colored Courser,Cursorius cursor,,CHARADRIIFORMES,Glareolidae,EUR
Collared Pratincole,Glareola pratincola,,CHARADRIIFORMES,Glareolidae,EUR
Black-winged Pratincole,Glareola nordmanni,Near-threatened,CHARADRIIFORMES,Glareolidae,EUR
Oriental Pratincole,Glareola maldivarum,Rare/Accidental,CHARADRIIFORMES,Glareolidae,EUR
Long-tailed Jaeger,Stercorarius longicaudus,,CHARADRIIFORMES,Stercorariidae,EUR
Parasitic Jaeger,Stercorarius parasiticus,,CHARADRIIFORMES,Stercorariidae,EUR
Pomarine Jaeger,Stercorarius pomarinus,,CHARADRIIFORMES,Stercorariidae,EUR
Great Skua,Stercorarius skua,,CHARADRIIFORMES,Stercorariidae,EUR
South Polar Skua,Stercorarius maccormicki,Rare/Accidental,CHARADRIIFORMES,Stercorariidae,EUR
Tufted Puffin,Fratercula cirrhata,Rare/Accidental,CHARADRIIFORMES,Alcidae,EUR
Atlantic Puffin,Fratercula arctica,Vulnerable,CHARADRIIFORMES,Alcidae,EUR
Horned Puffin,Fratercula corniculata,Rare/Accidental,CHARADRIIFORMES,Alcidae,EUR
Crested Auklet,Aethia cristatella,Rare/Accidental,CHARADRIIFORMES,Alcidae,EUR
Parakeet Auklet,Aethia psittacula,Rare/Accidental,CHARADRIIFORMES,Alcidae,EUR
Long-billed Murrelet,Brachyramphus perdix,Rare/Accidental Near-threatened,CHARADRIIFORMES,Alcidae,EUR
Black Guillemot,Cepphus grylle,,CHARADRIIFORMES,Alcidae,EUR
Spectacled Guillemot,Cepphus carbo,,CHARADRIIFORMES,Alcidae,EUR
Pigeon Guillemot,Cepphus columba,,CHARADRIIFORMES,Alcidae,EUR
Razorbill,Alca torda,,CHARADRIIFORMES,Alcidae,EUR
Great Auk,Pinguinus impennis,Rare/Accidental Extinct,CHARADRIIFORMES,Alcidae,EUR
Dovekie,Alle alle,,CHARADRIIFORMES,Alcidae,EUR
Thick-billed Murre,Uria lomvia,,CHARADRIIFORMES,Alcidae,EUR
Common Murre,Uria aalge,,CHARADRIIFORMES,Alcidae,EUR
Ancient Murrelet,Synthliboramphus antiquus,Rare/Accidental,CHARADRIIFORMES,Alcidae,EUR
Little Gull,Hydrocoloeus minutus,,CHARADRIIFORMES,Laridae,EUR
Ross's Gull,Rhodostethia rosea,,CHARADRIIFORMES,Laridae,EUR
Black-legged Kittiwake,Rissa tridactyla,Vulnerable,CHARADRIIFORMES,Laridae,EUR
Ivory Gull,Pagophila eburnea,Rare/Accidental Near-threatened,CHARADRIIFORMES,Laridae,EUR
Sabine's Gull,Xema sabini,,CHARADRIIFORMES,Laridae,EUR
Slender-billed Gull,Chroicocephalus genei,Rare/Accidental,CHARADRIIFORMES,Laridae,EUR
Bonaparte's Gull,Chroicocephalus philadelphia,Rare/Accidental,CHARADRIIFORMES,Laridae,EUR
Black-headed Gull,Chroicocephalus ridibundus,,CHARADRIIFORMES,Laridae,EUR
Gray-hooded Gull,Chroicocephalus cirrocephalus,Rare/Accidental,CHARADRIIFORMES,Laridae,EUR
Laughing Gull,Leucophaeus atricilla,Rare/Accidental,CHARADRIIFORMES,Laridae,EUR
Franklin's Gull,Leucophaeus pipixcan,Rare/Accidental,CHARADRIIFORMES,Laridae,EUR
Pallas's Gull,Ichthyaetus ichthyaetus,Rare/Accidental,CHARADRIIFORMES,Laridae,EUR
Relict Gull,Ichthyaetus relictus,Rare/Accidental Vulnerable,CHARADRIIFORMES,Laridae,EUR
Audouin's Gull,Ichthyaetus audouinii,Vulnerable,CHARADRIIFORMES,Laridae,EUR
Mediterranean Gull,Ichthyaetus melanocephalus,,CHARADRIIFORMES,Laridae,EUR
White-eyed Gull,Ichthyaetus leucophthalmus,Rare/Accidental,CHARADRIIFORMES,Laridae,EUR
Black-tailed Gull,Larus crassirostris,Rare/Accidental,CHARADRIIFORMES,Laridae,EUR
Common Gull,Larus canus,,CHARADRIIFORMES,Laridae,EUR
Short-billed Gull,Larus brachyrhynchus,,CHARADRIIFORMES,Laridae,EUR
Ring-billed Gull,Larus delawarensis,Rare/Accidental,CHARADRIIFORMES,Laridae,EUR
Caspian Gull,Larus cachinnans,,CHARADRIIFORMES,Laridae,EUR
Kelp Gull,Larus dominicanus,Rare/Accidental,CHARADRIIFORMES,Laridae,EUR
American Herring Gull,Larus smithsonianus,,CHARADRIIFORMES,Laridae,EUR
Vega Gull,Larus vegae,Rare/Accidental,CHARADRIIFORMES,Laridae,EUR
European Herring Gull,Larus argentatus,,CHARADRIIFORMES,Laridae,EUR
Yellow-legged Gull,Larus michahellis,,CHARADRIIFORMES,Laridae,EUR
Armenian Gull,Larus armenicus,,CHARADRIIFORMES,Laridae,EUR
