common_name,scientific_name,status,order,family,region
Eurasian Oystercatcher,Haematopus ostralegus,Near-threatened,CHARADRIIFORMES,Haematopodidae,MID
Black-bellied Plover,Pluvialis squatarola,Vulnerable,CHARADRIIFORMES,Charadriidae,MID
European Golden-Plover,Pluvialis apricaria,,CHARADRIIFORMES,Charadriidae,MID
American Golden-Plover,Pluvialis dominica,,CHARADRIIFORMES,Charadriidae,MID
Pacific Golden-Plover,Pluvialis fulva,,CHARADRIIFORMES,Charadriidae,MID
Eurasian Dotterel,Eudromias morinellus,,CHARADRIIFORMES,Charadriidae,MID
Common Ringed Plover,Charadrius hiaticula,,CHARADRIIFORMES,Charadriidae,MID
Three-banded Plover,Thinornis tricollaris,Rare/Accidental,CHARADRIIFORMES,Charadriidae,MID
Little Ringed Plover,Thinornis dubius,,CHARADRIIFORMES,Charadriidae,MID
Northern Lapwing,Vanellus vanellus,Near-threatened,CHARADRIIFORMES,Charadriidae,MID
Blacksmith Lapwing,Vanellus armatus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,MID
Spur-winged Lapwing,Vanellus spinosus,,CHARADRIIFORMES,Charadriidae,MID
River Lapwing,Vanellus duvaucelii,Near-threatened,CHARADRIIFORMES,Charadriidae,MID
Black-headed Lapwing,Vanellus tectus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,MID
Black-winged Lapwing,Vanellus melanopterus,,CHARADRIIFORMES,Charadriidae,MID
Gray-headed Lapwing,Vanellus cinereus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,MID
Red-wattled Lapwing,Vanellus indicus,,CHARADRIIFORMES,Charadriidae,MID
Sociable Lapwing,Vanellus gregarius,Critically endangered,CHARADRIIFORMES,Charadriidae,MID
White-tailed Lapwing,Vanellus leucurus,,CHARADRIIFORMES,Charadriidae,MID
Caspian Plover,Anarhynchus asiaticus,,CHARADRIIFORMES,Charadriidae,MID
Siberian Sand-Plover,Anarhynchus mongolus,Endangered,CHARADRIIFORMES,Charadriidae,MID
Tibetan Sand-Plover,Anarhynchus atrifrons,,CHARADRIIFORMES,Charadriidae,MID
Greater Sand-Plover,Anarhynchus leschenaultii,,CHARADRIIFORMES,Charadriidae,MID
Kittlitz's Plover,Anarhynchus pecuarius,Rare/Accidental,CHARADRIIFORMES,Charadriidae,MID
Kentish Plover,Anarhynchus alexandrinus,,CHARADRIIFORMES,Charadriidae,MID
Greater Painted-Snipe,Rostratula benghalensis,Rare/Accidental,CHARADRIIFORMES,Rostratulidae,MID
Pheasant-tailed Jacana,Hydrophasianus chirurgus,Rare/Accidental,CHARADRIIFORMES,Jacanidae,MID
Whimbrel,Numenius phaeopus,,CHARADRIIFORMES,Scolopacidae,MID
Little Curlew,Numenius minutus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,MID
Far Eastern Curlew,Numenius madagascariensis,Rare/Accidental Endangered,CHARADRIIFORMES,Scolopacidae,MID
Slender-billed Curlew,Numenius tenuirostris,Rare/Accidental Critically endangered,CHARADRIIFORMES,Scolopacidae,MID
Eurasian Curlew,Numenius arquata,Near-threatened,CHARADRIIFORMES,Scolopacidae,MID
Bar-tailed Godwit,Limosa lapponica,Near-threatened,CHARADRIIFORMES,Scolopacidae,MID
Black-tailed Godwit,Limosa limosa,Near-threatened,CHARADRIIFORMES,Scolopacidae,MID
Asian Dowitcher,Limnodromus semipalmatus,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,MID
Long-billed Dowitcher,Limnodromus scolopaceus,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,MID
Jack Snipe,Lymnocryptes minimus,,CHARADRIIFORMES,Scolopacidae,MID
Eurasian Woodcock,Scolopax rusticola,,CHARADRIIFORMES,Scolopacidae,MID
Solitary Snipe,Gallinago solitaria,,CHARADRIIFORMES,Scolopacidae,MID
Great Snipe,Gallinago media,Near-threatened,CHARADRIIFORMES,Scolopacidae,MID
Swinhoe's Snipe,Gallinago megala,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,MID
Pin-tailed Snipe,Gallinago stenura,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,MID
Common Snipe,Gallinago gallinago,,CHARADRIIFORMES,Scolopacidae,MID
Wilson's Phalarope,Phalaropus tricolor,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,MID
Red Phalarope,Phalaropus fulicarius,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,MID
Red-necked Phalarope,Phalaropus lobatus,,CHARADRIIFORMES,Scolopacidae,MID
Terek Sandpiper,Xenus cinereus,,CHARADRIIFORMES,Scolopacidae,MID
Common Sandpiper,Actitis hypoleucos,,CHARADRIIFORMES,Scolopacidae,MID
Spotted Sandpiper,Actitis macularius,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,MID
Green Sandpiper,Tringa ochropus,,CHARADRIIFORMES,Scolopacidae,MID
Gray-tailed Tattler,Tringa brevipes,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,MID
Marsh Sandpiper,Tringa stagnatilis,,CHARADRIIFORMES,Scolopacidae,MID
Wood Sandpiper,Tringa glareola,,CHARADRIIFORMES,Scolopacidae,MID
Common Redshank,Tringa totanus,,CHARADRIIFORMES,Scolopacidae,MID
Lesser Yellowlegs,Tringa flavipes,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,MID
Spotted Redshank,Tringa erythropus,,CHARADRIIFORMES,Scolopacidae,MID
Common Greenshank,Tringa nebularia,,CHARADRIIFORMES,Scolopacidae,MID
Ruddy Turnstone,Arenaria interpres,Near-threatened,CHARADRIIFORMES,Scolopacidae,MID
Great Knot,Calidris tenuirostris,Endangered,CHARADRIIFORMES,Scolopacidae,MID
Red Knot,Calidris canutus,Near-threatened,CHARADRIIFORMES,Scolopacidae,MID
Ruff,Calidris pugnax,,CHARADRIIFORMES,Scolopacidae,MID
Broad-billed Sandpiper,Calidris falcinellus,Vulnerable,CHARADRIIFORMES,Scolopacidae,MID
Sharp-tailed Sandpiper,Calidris acuminata,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,MID
Curlew Sandpiper,Calidris ferruginea,Vulnerable,CHARADRIIFORMES,Scolopacidae,MID
Temminck's Stint,Calidris temminckii,,CHARADRIIFORMES,Scolopacidae,MID
Long-toed Stint,Calidris subminuta,,CHARADRIIFORMES,Scolopacidae,MID
Red-necked Stint,Calidris ruficollis,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,MID
Buff-breasted Sandpiper,Calidris subruficollis,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,MID
Sanderling,Calidris alba,,CHARADRIIFORMES,Scolopacidae,MID
Dunlin,Calidris alpina,Near-threatened,CHARADRIIFORMES,Scolopacidae,MID
Purple Sandpiper,Calidris maritima,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,MID
Baird's Sandpiper,Calidris bairdii,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,MID
Little Stint,Calidris minuta,,CHARADRIIFORMES,Scolopacidae,MID
White-rumped Sandpiper,Calidris fuscicollis,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,MID
Pectoral Sandpiper,Calidris melanotos,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,MID
Semipalmated Sandpiper,Calidris pusilla,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,MID
Small Buttonquail,Turnix sylvaticus,Rare/Accidental,CHARADRIIFORMES,Turnicidae,MID
Crab-Plover,Dromas ardeola,,CHARADRIIFORMES,Dromadidae,MID
Bronze-winged Courser,Rhinoptilus chalcopterus,,CHARADRIIFORMES,Glareolidae,MID
Cream-colored Courser,Cursorius cursor,,CHARADRIIFORMES,Glareolidae,MID
Small Pratincole,Glareola lactea,Rare/Accidental,CHARADRIIFORMES,Glareolidae,MID
Collared Pratincole,Glareola pratincola,,CHARADRIIFORMES,Glareolidae,MID
Black-winged Pratincole,Glareola nordmanni,Near-threatened,CHARADRIIFORMES,Glareolidae,MID
Oriental Pratincole,Glareola maldivarum,Rare/Accidental,CHARADRIIFORMES,Glareolidae,MID
Long-tailed Jaeger,Stercorarius longicaudus,Rare/Accidental,CHARADRIIFORMES,Stercorariidae,MID
Parasitic Jaeger,Stercorarius parasiticus,,CHARADRIIFORMES,Stercorariidae,MID
Pomarine Jaeger,Stercorarius pomarinus,,CHARADRIIFORMES,Stercorariidae,MID
Great Skua,Stercorarius skua,Rare/Accidental,CHARADRIIFORMES,Stercorariidae,MID
Brown Skua,Stercorarius antarcticus,Rare/Accidental,CHARADRIIFORMES,Stercorariidae,MID
