common_name,scientific_name,status,order,family,region
Flesh-footed Shearwater,Ardenna carneipes,Near-threatened,PROCELLARIIFORMES,Procellariidae,UShi
Wedge-tailed Shearwater,Ardenna pacifica,,PROCELLARIIFORMES,Procellariidae,UShi
Buller's Shearwater,Ardenna bulleri,Vulnerable,PROCELLARIIFORMES,Procellariidae,UShi
Sooty Shearwater,Ardenna grisea,Near-threatened,PROCELLARIIFORMES,Procellariidae,UShi
Short-tailed Shearwater,Ardenna tenuirostris,,PROCELLARIIFORMES,Procellariidae,UShi
Christmas Shearwater,Puffinus nativitatis,,PROCELLARIIFORMES,Procellariidae,UShi
Newell's Shearwater,Puffinus newelli,Breeding endemic Critically endangered,PROCELLARIIFORMES,Procellariidae,UShi
Bryan's Shearwater,Puffinus bryani,Rare/Accidental Critically endangered,PROCELLARIIFORMES,Procellariidae,UShi
Magnificent Frigatebird,Fregata magnificens,Rare/Accidental,SULIFORMES,Fregatidae,UShi
Lesser Frigatebird,Fregata ariel,Rare/Accidental,SULIFORMES,Fregatidae,UShi
Great Frigatebird,Fregata minor,,SULIFORMES,Fregatidae,UShi
Red-footed Booby,Sula sula,,SULIFORMES,Sulidae,UShi
Brown Booby,Sula leucogaster,,SULIFORMES,Sulidae,UShi
Cocos Booby,Sula brewsteri,Rare/Accidental,SULIFORMES,Sulidae,UShi
Masked Booby,Sula dactylatra,,SULIFORMES,Sulidae,UShi
Nazca Booby,Sula granti,Rare/Accidental,SULIFORMES,Sulidae,UShi
Pelagic Cormorant,Urile pelagicus,Rare/Accidental,SULIFORMES,Phalacrocoracidae,UShi
White-faced Ibis,Plegadis chihi,Rare/Accidental,PELECANIFORMES,Threskiornithidae,UShi
American Bittern,Botaurus lentiginosus,Rare/Accidental,PELECANIFORMES,Ardeidae,UShi
Black-crowned Night Heron,Nycticorax nycticorax,,PELECANIFORMES,Ardeidae,UShi
Little Blue Heron,Egretta caerulea,Rare/Accidental,PELECANIFORMES,Ardeidae,UShi
Snowy Egret,Egretta thula,Rare/Accidental,PELECANIFORMES,Ardeidae,UShi
Green Heron,Butorides virescens,Rare/Accidental,PELECANIFORMES,Ardeidae,UShi
Western Cattle-Egret,Ardea ibis,Introduced species,PELECANIFORMES,Ardeidae,UShi
Great Egret,Ardea alba,Rare/Accidental,PELECANIFORMES,Ardeidae,UShi
Yellow-billed Egret,Ardea brachyrhyncha,Rare/Accidental,PELECANIFORMES,Ardeidae,UShi
Gray Heron,Ardea cinerea,Rare/Accidental,PELECANIFORMES,Ardeidae,UShi
Great Blue Heron,Ardea herodias,Rare/Accidental,PELECANIFORMES,Ardeidae,UShi
Osprey,Pandion haliaetus,Rare/Accidental,ACCIPITRIFORMES,Pandionidae,UShi
Golden Eagle,Aquila chrysaetos,Rare/Accidental,ACCIPITRIFORMES,Accipitridae,UShi
Chinese Sparrowhawk,Tachyspiza soloensis,Rare/Accidental,ACCIPITRIFORMES,Accipitridae,UShi
Northern Harrier,Circus hudsonius,Rare/Accidental,ACCIPITRIFORMES,Accipitridae,UShi
Black Kite,Milvus migrans,Rare/Accidental,ACCIPITRIFORMES,Accipitridae,UShi
White-tailed Eagle,Haliaeetus albicilla,Rare/Accidental,ACCIPITRIFORMES,Accipitridae,UShi
Steller's Sea-Eagle,Haliaeetus pelagicus,Rare/Accidental Vulnerable,ACCIPITRIFORMES,Accipitridae,UShi
Hawaiian Hawk,Buteo solitarius,Endemic Near-threatened,ACCIPITRIFORMES,Accipitridae,UShi
Rough-legged Hawk,Buteo lagopus,Rare/Accidental,ACCIPITRIFORMES,Accipitridae,UShi
American Barn Owl,Tyto furcata,Introduced species,STRIGIFORMES,Tytonidae,UShi
Snowy Owl,Bubo scandiacus,Rare/Accidental Vulnerable,STRIGIFORMES,Strigidae,UShi
Short-eared Owl,Asio flammeus,,STRIGIFORMES,Strigidae,UShi
Belted Kingfisher,Megaceryle alcyon,Rare/Accidental,CORACIIFORMES,Alcedinidae,UShi
Merlin,Falco columbarius,Rare/Accidental,FALCONIFORMES,Falconidae,UShi
Peregrine Falcon,Falco peregrinus,,FALCONIFORMES,Falconidae,UShi
Rose-ringed Parakeet,Psittacula krameri,Introduced species,PSITTACIFORMES,Psittaculidae,UShi
Pale-headed Rosella,Platycercus adscitus,Extirpated,PSITTACIFORMES,Psittaculidae,UShi
Red-crowned Amazon,Amazona viridigenalis,Introduced species Endangered,PSITTACIFORMES,Psittacidae,UShi
Lilac-crowned Amazon,Amazona finschi,Introduced species Endangered,PSITTACIFORMES,Psittacidae,UShi
Mitred Parakeet,Psittacara mitratus,Introduced species,PSITTACIFORMES,Psittacidae,UShi
Red-masked Parakeet,Psittacara erythrogenys,Introduced species Near-threatened,PSITTACIFORMES,Psittacidae,UShi
Hawaii Elepaio,Chasiempis sandwichensis,Endemic Near-threatened,PASSERIFORMES,Monarchidae,UShi
Kauai Elepaio,Chasiempis sclateri,Endemic Near-threatened,PASSERIFORMES,Monarchidae,UShi
Oahu Elepaio,Chasiempis ibidis,Endemic Vulnerable,PASSERIFORMES,Monarchidae,UShi
Hawaiian Crow,Corvus hawaiiensis,Endemic Extinct in the wild,PASSERIFORMES,Corvidae,UShi
Common Raven,Corvus corax,Rare/Accidental,PASSERIFORMES,Corvidae,UShi
Varied Tit,Sittiparus varius,Extirpated,PASSERIFORMES,Paridae,UShi
Eurasian Skylark,Alauda arvensis,Introduced species,PASSERIFORMES,Alaudidae,UShi
Millerbird,Acrocephalus familiaris,Endemic Endangered,PASSERIFORMES,Acrocephalidae,UShi
Barn Swallow,Hirundo rustica,Rare/Accidental,PASSERIFORMES,Hirundinidae,UShi
Cliff Swallow,Petrochelidon pyrrhonota,Rare/Accidental,PASSERIFORMES,Hirundinidae,UShi
Red-whiskered Bulbul,Pycnonotus jocosus,Introduced species,PASSERIFORMES,Pycnonotidae,UShi
Red-vented Bulbul,Pycnonotus cafer,Introduced species,PASSERIFORMES,Pycnonotidae,UShi
Japanese Bush Warbler,Horornis diphone,Introduced species,PASSERIFORMES,Scotocercidae,UShi
Warbling White-eye,Zosterops japonicus,Introduced species,PASSERIFORMES,Zosteropidae,UShi
Red-billed Leiothrix,Leiothrix lutea,Introduced species,PASSERIFORMES,Leiothrichidae,UShi
Chinese Hwamei,Garrulax canorus,Introduced species,PASSERIFORMES,Leiothrichidae,UShi
Greater Necklaced Laughingthrush,Pterorhinus pectoralis,Introduced species,PASSERIFORMES,Leiothrichidae,UShi
Gray-sided Laughingthrush,Pterorhinus caerulatus,Extirpated,PASSERIFORMES,Leiothrichidae,UShi
European Starling,Sturnus vulgaris,Introduced species,PASSERIFORMES,Sturnidae,UShi
Common Myna,Acridotheres tristis,Introduced species,PASSERIFORMES,Sturnidae,UShi
Northern Mockingbird,Mimus polyglottos,Introduced species,PASSERIFORMES,Mimidae,UShi
Kamao,Myadestes myadestinus,Endemic Extinct,PASSERIFORMES,Turdidae,UShi
Amaui,Myadestes woahensis,Endemic Extinct,PASSERIFORMES,Turdidae,UShi
Olomao,Myadestes lanaiensis,Endemic Critically endangered (possibly extinct),PASSERIFORMES,Turdidae,UShi
Omao,Myadestes obscurus,Endemic Near-threatened,PASSERIFORMES,Turdidae,UShi
