common_name,scientific_name,status,order,family,region
Pacific Golden-Plover,Pluvialis fulva,,CHARADRIIFORMES,Charadriidae,USak
Eurasian Dotterel,Eudromias morinellus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,USak
Killdeer,Charadrius vociferus,Near-threatened,CHARADRIIFORMES,Charadriidae,USak
Common Ringed Plover,Charadrius hiaticula,Rare/Accidental,CHARADRIIFORMES,Charadriidae,USak
Semipalmated Plover,Charadrius semipalmatus,,CHARADRIIFORMES,Charadriidae,USak
Little Ringed Plover,Thinornis dubius,Rare/Accidental,CHARADRIIFORMES,Charadriidae,USak
Northern Lapwing,Vanellus vanellus,Rare/Accidental Near-threatened,CHARADRIIFORMES,Charadriidae,USak
Siberian Sand-Plover,Anarhynchus mongolus,Endangered,CHARADRIIFORMES,Charadriidae,USak
Snowy Plover,Anarhynchus nivosus,Rare/Accidental Near-threatened,CHARADRIIFORMES,Charadriidae,USak
Kentish Plover,Anarhynchus alexandrinus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,USak
Upland Sandpiper,Bartramia longicauda,,CHARADRIIFORMES,Scolopacidae,USak
Bristle-thighed Curlew,Numenius tahitiensis,Breeding endemic Near-threatened,CHARADRIIFORMES,Scolopacidae,USak
Whimbrel,Numenius phaeopus,,CHARADRIIFORMES,Scolopacidae,USak
Little Curlew,Numenius minutus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Eskimo Curlew,Numenius borealis,Extirpated Critically endangered (possibly extinct),CHARADRIIFORMES,Scolopacidae,USak
Long-billed Curlew,Numenius americanus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Far Eastern Curlew,Numenius madagascariensis,Rare/Accidental Endangered,CHARADRIIFORMES,Scolopacidae,USak
Bar-tailed Godwit,Limosa lapponica,Near-threatened,CHARADRIIFORMES,Scolopacidae,USak
Black-tailed Godwit,Limosa limosa,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,USak
Hudsonian Godwit,Limosa haemastica,Vulnerable,CHARADRIIFORMES,Scolopacidae,USak
Marbled Godwit,Limosa fedoa,Vulnerable,CHARADRIIFORMES,Scolopacidae,USak
Short-billed Dowitcher,Limnodromus griseus,Vulnerable,CHARADRIIFORMES,Scolopacidae,USak
Long-billed Dowitcher,Limnodromus scolopaceus,Near-threatened,CHARADRIIFORMES,Scolopacidae,USak
Jack Snipe,Lymnocryptes minimus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Solitary Snipe,Gallinago solitaria,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Pin-tailed Snipe,Gallinago stenura,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Common Snipe,Gallinago gallinago,,CHARADRIIFORMES,Scolopacidae,USak
Wilson's Snipe,Gallinago delicata,,CHARADRIIFORMES,Scolopacidae,USak
Wilson's Phalarope,Phalaropus tricolor,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Red Phalarope,Phalaropus fulicarius,,CHARADRIIFORMES,Scolopacidae,USak
Red-necked Phalarope,Phalaropus lobatus,,CHARADRIIFORMES,Scolopacidae,USak
Terek Sandpiper,Xenus cinereus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Common Sandpiper,Actitis hypoleucos,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Spotted Sandpiper,Actitis macularius,,CHARADRIIFORMES,Scolopacidae,USak
Green Sandpiper,Tringa ochropus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Solitary Sandpiper,Tringa solitaria,,CHARADRIIFORMES,Scolopacidae,USak
Gray-tailed Tattler,Tringa brevipes,,CHARADRIIFORMES,Scolopacidae,USak
Wandering Tattler,Tringa incana,,CHARADRIIFORMES,Scolopacidae,USak
Marsh Sandpiper,Tringa stagnatilis,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Wood Sandpiper,Tringa glareola,,CHARADRIIFORMES,Scolopacidae,USak
Lesser Yellowlegs,Tringa flavipes,Vulnerable,CHARADRIIFORMES,Scolopacidae,USak
Willet,Tringa semipalmata,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Spotted Redshank,Tringa erythropus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Common Greenshank,Tringa nebularia,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Greater Yellowlegs,Tringa melanoleuca,Near-threatened,CHARADRIIFORMES,Scolopacidae,USak
Ruddy Turnstone,Arenaria interpres,Near-threatened,CHARADRIIFORMES,Scolopacidae,USak
Black Turnstone,Arenaria melanocephala,Breeding endemic,CHARADRIIFORMES,Scolopacidae,USak
Great Knot,Calidris tenuirostris,Rare/Accidental Endangered,CHARADRIIFORMES,Scolopacidae,USak
Red Knot,Calidris canutus,Near-threatened,CHARADRIIFORMES,Scolopacidae,USak
Surfbird,Calidris virgata,,CHARADRIIFORMES,Scolopacidae,USak
Ruff,Calidris pugnax,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Broad-billed Sandpiper,Calidris falcinellus,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,USak
Sharp-tailed Sandpiper,Calidris acuminata,Vulnerable,CHARADRIIFORMES,Scolopacidae,USak
Curlew Sandpiper,Calidris ferruginea,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,USak
Stilt Sandpiper,Calidris himantopus,Near-threatened,CHARADRIIFORMES,Scolopacidae,USak
Temminck's Stint,Calidris temminckii,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Long-toed Stint,Calidris subminuta,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,USak
Red-necked Stint,Calidris ruficollis,Near-threatened,CHARADRIIFORMES,Scolopacidae,USak
