common_name,scientific_name,status,order,family,region
Yellow-billed Cuckoo,Coccyzus americanus,,CUCULIFORMES,Cuculidae,PAC
Mangrove Cuckoo,Coccyzus minor,,CUCULIFORMES,Cuculidae,PAC
Pacific Koel,Eudynamys orientalis,,CUCULIFORMES,Cuculidae,PAC
Long-tailed Koel,Urodynamis taitensis,,CUCULIFORMES,Cuculidae,PAC
Channel-billed Cuckoo,Scythrops novaehollandiae,Rare/Accidental,CUCULIFORMES,Cuculidae,PAC
Shining Bronze-Cuckoo,Chalcites lucidus,,CUCULIFORMES,Cuculidae,PAC
Fan-tailed Cuckoo,Cacomantis flabelliformis,,CUCULIFORMES,Cuculidae,PAC
Sahul Brush Cuckoo,Cacomantis variolosus,Rare/Accidental,CUCULIFORMES,Cuculidae,PAC
Northern Hawk-Cuckoo,Hierococcyx hyperythrus,,CUCULIFORMES,Cuculidae,PAC
Hodgson's Hawk-Cuckoo,Hierococcyx nisicolor,,CUCULIFORMES,Cuculidae,PAC
Common Cuckoo,Cuculus canorus,,CUCULIFORMES,Cuculidae,PAC
Oriental Cuckoo,Cuculus optatus,,CUCULIFORMES,Cuculidae,PAC
Common Nighthawk,Chordeiles minor,Rare/Accidental,CAPRIMULGIFORMES,Caprimulgidae,PAC
Chuck-will's-widow,Antrostomus carolinensis,Rare/Accidental Near-threatened,CAPRIMULGIFORMES,Caprimulgidae,PAC
Gray Nightjar,Caprimulgus jotaka,,CAPRIMULGIFORMES,Caprimulgidae,PAC
Palau Nightjar,Caprimulgus phalaena,,CAPRIMULGIFORMES,Caprimulgidae,PAC
Marbled Frogmouth,Podargus ocellatus,,PODARGIFORMES,Podargidae,PAC
Chimney Swift,Chaetura pelagica,Rare/Accidental Vulnerable,APODIFORMES,Apodidae,PAC
White-throated Needletail,Hirundapus caudacutus,,APODIFORMES,Apodidae,PAC
Glossy Swiftlet,Collocalia esculenta,,APODIFORMES,Apodidae,PAC
White-rumped Swiftlet,Aerodramus spodiopygius,,APODIFORMES,Apodidae,PAC
Uniform Swiftlet,Aerodramus vanikorensis,,APODIFORMES,Apodidae,PAC
Palau Swiftlet,Aerodramus pelewensis,,APODIFORMES,Apodidae,PAC
Mariana Swiftlet,Aerodramus bartschi,Vulnerable,APODIFORMES,Apodidae,PAC
Caroline Islands Swiftlet,Aerodramus inquietus,,APODIFORMES,Apodidae,PAC
Atiu Swiftlet,Aerodramus sawtelli,Vulnerable,APODIFORMES,Apodidae,PAC
Tahiti Swiftlet,Aerodramus leucophaeus,,APODIFORMES,Apodidae,PAC
Marquesan Swiftlet,Aerodramus ocistus,,APODIFORMES,Apodidae,PAC
Pacific Swift,Apus pacificus,,APODIFORMES,Apodidae,PAC
Tahiti Rail,Gallirallus pacificus,Extinct,GRUIFORMES,Rallidae,PAC
Buff-banded Rail,Gallirallus philippensis,,GRUIFORMES,Rallidae,PAC
Bar-winged Rail,Gallirallus poecilopterus,Extinct,GRUIFORMES,Rallidae,PAC
Guam Rail,Gallirallus owstoni,Critically endangered,GRUIFORMES,Rallidae,PAC
Wake Island Rail,Gallirallus wakensis,Extinct,GRUIFORMES,Rallidae,PAC
Eurasian Moorhen,Gallinula chloropus,,GRUIFORMES,Rallidae,PAC
Common Gallinule,Gallinula galeata,,GRUIFORMES,Rallidae,PAC
Samoan Moorhen,Gallinula pacifica,Critically endangered (possibly extinct),GRUIFORMES,Rallidae,PAC
Eurasian Coot,Fulica atra,,GRUIFORMES,Rallidae,PAC
Hawaiian Coot,Fulica alai,Near-threatened,GRUIFORMES,Rallidae,PAC
Marquesan Swamphen,Porphyrio paepae,Extinct,GRUIFORMES,Rallidae,PAC
Black-backed Swamphen,Porphyrio indicus,,GRUIFORMES,Rallidae,PAC
Australasian Swamphen,Porphyrio melanotus,,GRUIFORMES,Rallidae,PAC
White-browed Crake,Poliolimnas cinereus,,GRUIFORMES,Rallidae,PAC
Watercock,Gallicrex cinerea,Rare/Accidental,GRUIFORMES,Rallidae,PAC
White-breasted Waterhen,Amaurornis phoenicurus,Rare/Accidental,GRUIFORMES,Rallidae,PAC
Pale-vented Bush-hen,Amaurornis moluccana,,GRUIFORMES,Rallidae,PAC
Red-legged Crake,Rallina fasciata,,GRUIFORMES,Rallidae,PAC
Slaty-legged Crake,Rallina eurizonoides,,GRUIFORMES,Rallidae,PAC
Laysan Rail,Zapornia palmeri,Extinct,GRUIFORMES,Rallidae,PAC
Hawaiian Rail,Zapornia sandwichensis,Extinct,GRUIFORMES,Rallidae,PAC
Miller's Rail,Zapornia nigra,Extinct,GRUIFORMES,Rallidae,PAC
Henderson Island Crake,Zapornia atra,Vulnerable,GRUIFORMES,Rallidae,PAC
Spotless Crake,Zapornia tabuensis,,GRUIFORMES,Rallidae,PAC
Kosrae Crake,Zapornia monasa,Extinct,GRUIFORMES,Rallidae,PAC
Common Crane,Grus grus,Rare/Accidental,GRUIFORMES,Gruidae,PAC
Black-winged Stilt,Himantopus himantopus,,CHARADRIIFORMES,Recurvirostridae,PAC
Pied Stilt,Himantopus leucocephalus,,CHARADRIIFORMES,Recurvirostridae,PAC
Black-necked Stilt,Himantopus mexicanus,,CHARADRIIFORMES,Recurvirostridae,PAC
Eurasian Oystercatcher,Haematopus ostralegus,Near-threatened,CHARADRIIFORMES,Haematopodidae,PAC
Black-bellied Plover,Pluvialis squatarola,Vulnerable,CHARADRIIFORMES,Charadriidae,PAC
American Golden-Plover,Pluvialis dominica,Rare/Accidental,CHARADRIIFORMES,Charadriidae,PAC
Pacific Golden-Plover,Pluvialis fulva,,CHARADRIIFORMES,Charadriidae,PAC
Eurasian Dotterel,Eudromias morinellus,,CHARADRIIFORMES,Charadriidae,PAC
Killdeer,Charadrius vociferus,Near-threatened,CHARADRIIFORMES,Charadriidae,PAC
Common Ringed Plover,Charadrius hiaticula,,CHARADRIIFORMES,Charadriidae,PAC
Semipalmated Plover,Charadrius semipalmatus,,CHARADRIIFORMES,Charadriidae,PAC
Little Ringed Plover,Thinornis dubius,,CHARADRIIFORMES,Charadriidae,PAC
Long-billed Plover,Thinornis placidus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,PAC
Northern Lapwing,Vanellus vanellus,Rare/Accidental Near-threatened,CHARADRIIFORMES,Charadriidae,PAC
Masked Lapwing,Vanellus miles,Rare/Accidental,CHARADRIIFORMES,Charadriidae,PAC
Red-kneed Dotterel,Erythrogonys cinctus,Rare/Accidental,CHARADRIIFORMES,Charadriidae,PAC
Oriental Plover,Anarhynchus veredus,,CHARADRIIFORMES,Charadriidae,PAC
Siberian Sand-Plover,Anarhynchus mongolus,Endangered,CHARADRIIFORMES,Charadriidae,PAC
Tibetan Sand-Plover,Anarhynchus atrifrons,Rare/Accidental,CHARADRIIFORMES,Charadriidae,PAC
Greater Sand-Plover,Anarhynchus leschenaultii,,CHARADRIIFORMES,Charadriidae,PAC
Double-banded Plover,Anarhynchus bicinctus,Near-threatened,CHARADRIIFORMES,Charadriidae,PAC
Kentish Plover,Anarhynchus alexandrinus,,CHARADRIIFORMES,Charadriidae,PAC
Pheasant-tailed Jacana,Hydrophasianus chirurgus,Rare/Accidental,CHARADRIIFORMES,Jacanidae,PAC
Bristle-thighed Curlew,Numenius tahitiensis,Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
Whimbrel,Numenius phaeopus,,CHARADRIIFORMES,Scolopacidae,PAC
Little Curlew,Numenius minutus,,CHARADRIIFORMES,Scolopacidae,PAC
Far Eastern Curlew,Numenius madagascariensis,Endangered,CHARADRIIFORMES,Scolopacidae,PAC
Eurasian Curlew,Numenius arquata,Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
Bar-tailed Godwit,Limosa lapponica,Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
Black-tailed Godwit,Limosa limosa,Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
Hudsonian Godwit,Limosa haemastica,Vulnerable,CHARADRIIFORMES,Scolopacidae,PAC
Marbled Godwit,Limosa fedoa,Vulnerable,CHARADRIIFORMES,Scolopacidae,PAC
Asian Dowitcher,Limnodromus semipalmatus,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
Short-billed Dowitcher,Limnodromus griseus,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,PAC
Long-billed Dowitcher,Limnodromus scolopaceus,Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
Jack Snipe,Lymnocryptes minimus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,PAC
Swinhoe's Snipe,Gallinago megala,,CHARADRIIFORMES,Scolopacidae,PAC
Pin-tailed Snipe,Gallinago stenura,,CHARADRIIFORMES,Scolopacidae,PAC
Latham's Snipe,Gallinago hardwickii,Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
Common Snipe,Gallinago gallinago,,CHARADRIIFORMES,Scolopacidae,PAC
Wilson's Snipe,Gallinago delicata,,CHARADRIIFORMES,Scolopacidae,PAC
Wilson's Phalarope,Phalaropus tricolor,,CHARADRIIFORMES,Scolopacidae,PAC
Red Phalarope,Phalaropus fulicarius,,CHARADRIIFORMES,Scolopacidae,PAC
Red-necked Phalarope,Phalaropus lobatus,,CHARADRIIFORMES,Scolopacidae,PAC
Terek Sandpiper,Xenus cinereus,,CHARADRIIFORMES,Scolopacidae,PAC
Common Sandpiper,Actitis hypoleucos,,CHARADRIIFORMES,Scolopacidae,PAC
Spotted Sandpiper,Actitis macularius,,CHARADRIIFORMES,Scolopacidae,PAC
Green Sandpiper,Tringa ochropus,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,PAC
Solitary Sandpiper,Tringa solitaria,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,PAC
Gray-tailed Tattler,Tringa brevipes,,CHARADRIIFORMES,Scolopacidae,PAC
Wandering Tattler,Tringa incana,,CHARADRIIFORMES,Scolopacidae,PAC
Marsh Sandpiper,Tringa stagnatilis,,CHARADRIIFORMES,Scolopacidae,PAC
Wood Sandpiper,Tringa glareola,,CHARADRIIFORMES,Scolopacidae,PAC
Common Redshank,Tringa totanus,,CHARADRIIFORMES,Scolopacidae,PAC
Lesser Yellowlegs,Tringa flavipes,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,PAC
Nordmann's Greenshank,Tringa guttifer,Endangered,CHARADRIIFORMES,Scolopacidae,PAC
Willet,Tringa semipalmata,,CHARADRIIFORMES,Scolopacidae,PAC
Spotted Redshank,Tringa erythropus,,CHARADRIIFORMES,Scolopacidae,PAC
Common Greenshank,Tringa nebularia,,CHARADRIIFORMES,Scolopacidae,PAC
Greater Yellowlegs,Tringa melanoleuca,Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
Kiritimati Sandpiper,Prosobonia cancellata,Extinct,CHARADRIIFORMES,Scolopacidae,PAC
White-winged Sandpiper,Prosobonia leucoptera,Extinct,CHARADRIIFORMES,Scolopacidae,PAC
Moorea Sandpiper,Prosobonia ellisi,Extinct,CHARADRIIFORMES,Scolopacidae,PAC
Tuamotu Sandpiper,Prosobonia parvirostris,Endangered,CHARADRIIFORMES,Scolopacidae,PAC
Ruddy Turnstone,Arenaria interpres,Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
Great Knot,Calidris tenuirostris,Endangered,CHARADRIIFORMES,Scolopacidae,PAC
Red Knot,Calidris canutus,Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
Ruff,Calidris pugnax,,CHARADRIIFORMES,Scolopacidae,PAC
Broad-billed Sandpiper,Calidris falcinellus,Vulnerable,CHARADRIIFORMES,Scolopacidae,PAC
Sharp-tailed Sandpiper,Calidris acuminata,Vulnerable,CHARADRIIFORMES,Scolopacidae,PAC
Curlew Sandpiper,Calidris ferruginea,Vulnerable,CHARADRIIFORMES,Scolopacidae,PAC
Temminck's Stint,Calidris temminckii,,CHARADRIIFORMES,Scolopacidae,PAC
Long-toed Stint,Calidris subminuta,,CHARADRIIFORMES,Scolopacidae,PAC
Red-necked Stint,Calidris ruficollis,Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
Buff-breasted Sandpiper,Calidris subruficollis,Vulnerable,CHARADRIIFORMES,Scolopacidae,PAC
Sanderling,Calidris alba,,CHARADRIIFORMES,Scolopacidae,PAC
Dunlin,Calidris alpina,Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
Baird's Sandpiper,Calidris bairdii,,CHARADRIIFORMES,Scolopacidae,PAC
Little Stint,Calidris minuta,Rare/Accidental,CHARADRIIFORMES,Scolopacidae,PAC
White-rumped Sandpiper,Calidris fuscicollis,Rare/Accidental Vulnerable,CHARADRIIFORMES,Scolopacidae,PAC
Least Sandpiper,Calidris minutilla,Rare/Accidental Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
Pectoral Sandpiper,Calidris melanotos,,CHARADRIIFORMES,Scolopacidae,PAC
Western Sandpiper,Calidris mauri,,CHARADRIIFORMES,Scolopacidae,PAC
Semipalmated Sandpiper,Calidris pusilla,Near-threatened,CHARADRIIFORMES,Scolopacidae,PAC
New Caledonian Buttonquail,Turnix novaecaledoniae,Critically endangered,CHARADRIIFORMES,Turnicidae,PAC
Oriental Pratincole,Glareola maldivarum,,CHARADRIIFORMES,Glareolidae,PAC
Long-tailed Jaeger,Stercorarius longicaudus,,CHARADRIIFORMES,Stercorariidae,PAC
Parasitic Jaeger,Stercorarius parasiticus,,CHARADRIIFORMES,Stercorariidae,PAC
Pomarine Jaeger,Stercorarius pomarinus,,CHARADRIIFORMES,Stercorariidae,PAC
Brown Skua,Stercorarius antarcticus,Rare/Accidental,CHARADRIIFORMES,Stercorariidae,PAC
South Polar Skua,Stercorarius maccormicki,,CHARADRIIFORMES,Stercorariidae,PAC
Tufted Puffin,Fratercula cirrhata,,CHARADRIIFORMES,Alcidae,PAC
Horned Puffin,Fratercula corniculata,,CHARADRIIFORMES,Alcidae,PAC
Parakeet Auklet,Aethia psittacula,,CHARADRIIFORMES,Alcidae,PAC
Japanese Murrelet,Synthliboramphus wumizusume,Rare/Accidental Vulnerable,CHARADRIIFORMES,Alcidae,PAC
Black-legged Kittiwake,Rissa tridactyla,Vulnerable,CHARADRIIFORMES,Laridae,PAC
Bonaparte's Gull,Chroicocephalus philadelphia,,CHARADRIIFORMES,Laridae,PAC
Silver Gull,Chroicocephalus novaehollandiae,Rare/Accidental,CHARADRIIFORMES,Laridae,PAC
Black-headed Gull,Chroicocephalus ridibundus,,CHARADRIIFORMES,Laridae,PAC
Laughing Gull,Leucophaeus atricilla,,CHARADRIIFORMES,Laridae,PAC
Franklin's Gull,Leucophaeus pipixcan,Rare/Accidental,CHARADRIIFORMES,Laridae,PAC
Black-tailed Gull,Larus crassirostris,Rare/Accidental,CHARADRIIFORMES,Laridae,PAC
Common Gull,Larus canus,Rare/Accidental,CHARADRIIFORMES,Laridae,PAC
Ring-billed Gull,Larus delawarensis,,CHARADRIIFORMES,Laridae,PAC
Western Gull,Larus occidentalis,,CHARADRIIFORMES,Laridae,PAC
Kelp Gull,Larus dominicanus,Rare/Accidental,CHARADRIIFORMES,Laridae,PAC
American Herring Gull,Larus smithsonianus,Rare/Accidental,CHARADRIIFORMES,Laridae,PAC
Vega Gull,Larus vegae,Rare/Accidental,CHARADRIIFORMES,Laridae,PAC
Glaucous Gull,Larus hyperboreus,,CHARADRIIFORMES,Laridae,PAC
Lesser Black-backed Gull,Larus fuscus,Rare/Accidental,CHARADRIIFORMES,Laridae,PAC
California Gull,Larus californicus,,CHARADRIIFORMES,Laridae,PAC
Glaucous-winged Gull,Larus glaucescens,,CHARADRIIFORMES,Laridae,PAC
Slaty-backed Gull,Larus schistisagus,,CHARADRIIFORMES,Laridae,PAC
Iceland Gull,Larus glaucoides,Rare/Accidental,CHARADRIIFORMES,Laridae,PAC
White Tern,Gygis alba,,CHARADRIIFORMES,Laridae,PAC
Brown Noddy,Anous stolidus,,CHARADRIIFORMES,Laridae,PAC
Lesser Noddy,Anous tenuirostris,,CHARADRIIFORMES,Laridae,PAC
Black Noddy,Anous minutus,,CHARADRIIFORMES,Laridae,PAC
Gray Noddy,Anous albivitta,,CHARADRIIFORMES,Laridae,PAC
Blue-gray Noddy,Anous ceruleus,,CHARADRIIFORMES,Laridae,PAC
Sooty Tern,Onychoprion fuscatus,,CHARADRIIFORMES,Laridae,PAC
Bridled Tern,Onychoprion anaethetus,,CHARADRIIFORMES,Laridae,PAC
Gray-backed Tern,Onychoprion lunatus,,CHARADRIIFORMES,Laridae,PAC
Little Tern,Sternula albifrons,,CHARADRIIFORMES,Laridae,PAC
Least Tern,Sternula antillarum,,CHARADRIIFORMES,Laridae,PAC
Gull-billed Tern,Gelochelidon nilotica,Rare/Accidental,CHARADRIIFORMES,Laridae,PAC
Australian Tern,Gelochelidon macrotarsa,Rare/Accidental,CHARADRIIFORMES,Laridae,PAC
Caspian Tern,Hydroprogne caspia,,CHARADRIIFORMES,Laridae,PAC
Whiskered Tern,Chlidonias hybrida,,CHARADRIIFORMES,Laridae,PAC
Black Tern,Chlidonias niger,,CHARADRIIFORMES,Laridae,PAC
White-winged Tern,Chlidonias leucopterus,,CHARADRIIFORMES,Laridae,PAC
Arctic Tern,Sterna paradisaea,,CHARADRIIFORMES,Laridae,PAC
Common Tern,Sterna hirundo,,CHARADRIIFORMES,Laridae,PAC
Black-naped Tern,Sterna sumatrana,,CHARADRIIFORMES,Laridae,PAC
Roseate Tern,Sterna dougallii,Rare/Accidental,CHARADRIIFORMES,Laridae,PAC
Elegant Tern,Thalasseus elegans,Near-threatened,CHARADRIIFORMES,Laridae,PAC
Great Crested Tern,Thalasseus bergii,,CHARADRIIFORMES,Laridae,PAC
Little Grebe,Tachybaptus ruficollis,Rare/Accidental,PODICIPEDIFORMES,Podicipedidae,PAC
Pied-billed Grebe,Podilymbus podiceps,Rare/Accidental,PODICIPEDIFORMES,Podicipedidae,PAC
Horned Grebe,Podiceps auritus,Vulnerable,PODICIPEDIFORMES,Podicipedidae,PAC
Eared Grebe,Podiceps nigricollis,,PODICIPEDIFORMES,Podicipedidae,PAC
White-tailed Tropicbird,Phaethon lepturus,,PHAETHONTIFORMES,Phaethontidae,PAC
Red-billed Tropicbird,Phaethon aethereus,,PHAETHONTIFORMES,Phaethontidae,PAC
Red-tailed Tropicbird,Phaethon rubricauda,,PHAETHONTIFORMES,Phaethontidae,PAC
Pacific Loon,Gavia pacifica,,GAVIIFORMES,Gaviidae,PAC
Northern Royal Albatross,Diomedea sanfordi,Endangered,PROCELLARIIFORMES,Diomedeidae,PAC
Southern Royal Albatross,Diomedea epomophora,Vulnerable,PROCELLARIIFORMES,Diomedeidae,PAC
Snowy Albatross,Diomedea exulans,Vulnerable,PROCELLARIIFORMES,Diomedeidae,PAC
Antipodean Albatross,Diomedea antipodensis,Rare/Accidental Endangered,PROCELLARIIFORMES,Diomedeidae,PAC
Laysan Albatross,Phoebastria immutabilis,Near-threatened,PROCELLARIIFORMES,Diomedeidae,PAC
Black-footed Albatross,Phoebastria nigripes,Near-threatened,PROCELLARIIFORMES,Diomedeidae,PAC
Short-tailed Albatross,Phoebastria albatrus,Vulnerable,PROCELLARIIFORMES,Diomedeidae,PAC
Light-mantled Albatross,Phoebetria palpebrata,Near-threatened,PROCELLARIIFORMES,Diomedeidae,PAC
Gray-headed Albatross,Thalassarche chrysostoma,Endangered,PROCELLARIIFORMES,Diomedeidae,PAC
Buller's Albatross,Thalassarche bulleri,Near-threatened,PROCELLARIIFORMES,Diomedeidae,PAC
Salvin's Albatross,Thalassarche salvini,Rare/Accidental Vulnerable,PROCELLARIIFORMES,Diomedeidae,PAC
Chatham Albatross,Thalassarche eremita,Rare/Accidental Vulnerable,PROCELLARIIFORMES,Diomedeidae,PAC
Black-browed Albatross,Thalassarche melanophris,,PROCELLARIIFORMES,Diomedeidae,PAC
Wilson's Storm-Petrel,Oceanites oceanicus,,PROCELLARIIFORMES,Oceanitidae,PAC
White-faced Storm-Petrel,Pelagodroma marina,,PROCELLARIIFORMES,Oceanitidae,PAC
White-bellied Storm-Petrel,Fregetta grallaria,,PROCELLARIIFORMES,Oceanitidae,PAC
Black-bellied Storm-Petrel,Fregetta tropica,,PROCELLARIIFORMES,Oceanitidae,PAC
Polynesian Storm-Petrel,Nesofregetta fuliginosa,Endangered,PROCELLARIIFORMES,Oceanitidae,PAC
Fork-tailed Storm-Petrel,Hydrobates furcatus,,PROCELLARIIFORMES,Hydrobatidae,PAC
Leach's Storm-Petrel,Hydrobates leucorhous,Vulnerable,PROCELLARIIFORMES,Hydrobatidae,PAC
Band-rumped Storm-Petrel,Hydrobates castro,,PROCELLARIIFORMES,Hydrobatidae,PAC
Matsudaira's Storm-Petrel,Hydrobates matsudairae,Vulnerable,PROCELLARIIFORMES,Hydrobatidae,PAC
Tristram's Storm-Petrel,Hydrobates tristrami,,PROCELLARIIFORMES,Hydrobatidae,PAC
Southern Giant-Petrel,Macronectes giganteus,,PROCELLARIIFORMES,Procellariidae,PAC
Northern Giant-Petrel,Macronectes halli,,PROCELLARIIFORMES,Procellariidae,PAC
Northern Fulmar,Fulmarus glacialis,,PROCELLARIIFORMES,Procellariidae,PAC
Antarctic Petrel,Thalassoica antarctica,,PROCELLARIIFORMES,Procellariidae,PAC
Pintado Petrel,Daption capense,,PROCELLARIIFORMES,Procellariidae,PAC
Snow Petrel,Pagodroma nivea,,PROCELLARIIFORMES,Procellariidae,PAC
Gray-faced Petrel,Pterodroma gouldi,,PROCELLARIIFORMES,Procellariidae,PAC
Kermadec Petrel,Pterodroma neglecta,,PROCELLARIIFORMES,Procellariidae,PAC
Herald Petrel,Pterodroma heraldica,,PROCELLARIIFORMES,Procellariidae,PAC
Murphy's Petrel,Pterodroma ultima,,PROCELLARIIFORMES,Procellariidae,PAC
Providence Petrel,Pterodroma solandri,,PROCELLARIIFORMES,Procellariidae,PAC
Henderson Petrel,Pterodroma atrata,Endangered,PROCELLARIIFORMES,Procellariidae,PAC
Soft-plumaged Petrel,Pterodroma mollis,,PROCELLARIIFORMES,Procellariidae,PAC
White-headed Petrel,Pterodroma lessonii,,PROCELLARIIFORMES,Procellariidae,PAC
Mottled Petrel,Pterodroma inexpectata,Near-threatened,PROCELLARIIFORMES,Procellariidae,PAC
Black-capped Petrel,Pterodroma hasitata,Rare/Accidental Endangered,PROCELLARIIFORMES,Procellariidae,PAC
Juan Fernandez Petrel,Pterodroma externa,Vulnerable,PROCELLARIIFORMES,Procellariidae,PAC
Hawaiian Petrel,Pterodroma sandwichensis,Endangered,PROCELLARIIFORMES,Procellariidae,PAC
White-necked Petrel,Pterodroma cervicalis,,PROCELLARIIFORMES,Procellariidae,PAC
Bonin Petrel,Pterodroma hypoleuca,,PROCELLARIIFORMES,Procellariidae,PAC
Black-winged Petrel,Pterodroma nigripennis,,PROCELLARIIFORMES,Procellariidae,PAC
Cook's Petrel,Pterodroma cookii,Vulnerable,PROCELLARIIFORMES,Procellariidae,PAC
