common_name,scientific_name,status,order,family,region
Tawny Frogmouth,Podargus strigoides,,PODARGIFORMES,Podargidae,AUS
Marbled Frogmouth,Podargus ocellatus,,PODARGIFORMES,Podargidae,AUS
Papuan Frogmouth,Podargus papuensis,,PODARGIFORMES,Podargidae,AUS
Solomons Frogmouth,Rigidipenna inexpectata,Near-threatened,PODARGIFORMES,Podargidae,AUS
New Caledonian Owlet-nightjar,Aegotheles savesi,Critically endangered (possibly extinct),AEGOTHELIFORMES,Aegothelidae,AUS
Feline Owlet-nightjar,Aegotheles insignis,,AEGOTHELIFORMES,Aegothelidae,AUS
Starry Owlet-nightjar,Aegotheles tatei,,AEGOTHELIFORMES,Aegothelidae,AUS
Wallace's Owlet-nightjar,Aegotheles wallacii,,AEGOTHELIFORMES,Aegothelidae,AUS
Mountain Owlet-nightjar,Aegotheles albertisi,,AEGOTHELIFORMES,Aegothelidae,AUS
Australian Owlet-nightjar,Aegotheles cristatus,,AEGOTHELIFORMES,Aegothelidae,AUS
Vogelkop Owlet-nightjar,Aegotheles affinis,Endemic Near-threatened,AEGOTHELIFORMES,Aegothelidae,AUS
Barred Owlet-nightjar,Aegotheles bennettii,,AEGOTHELIFORMES,Aegothelidae,AUS
Karimui Owlet-nightjar,Aegotheles terborghi,,AEGOTHELIFORMES,Aegothelidae,AUS
Papuan Spinetail,Mearnsia novaeguineae,,APODIFORMES,Apodidae,AUS
White-throated Needletail,Hirundapus caudacutus,,APODIFORMES,Apodidae,AUS
Silver-backed Needletail,Hirundapus cochinchinensis,,APODIFORMES,Apodidae,AUS
Christmas Island Swiftlet,Collocalia natalis,,APODIFORMES,Apodidae,AUS
Cave Swiftlet,Collocalia linchi,,APODIFORMES,Apodidae,AUS
Plume-toed Swiftlet,Collocalia affinis,,APODIFORMES,Apodidae,AUS
Glossy Swiftlet,Collocalia esculenta,,APODIFORMES,Apodidae,AUS
Satin Swiftlet,Collocalia uropygialis,,APODIFORMES,Apodidae,AUS
Mountain Swiftlet,Aerodramus hirundinaceus,,APODIFORMES,Apodidae,AUS
White-rumped Swiftlet,Aerodramus spodiopygius,,APODIFORMES,Apodidae,AUS
Australian Swiftlet,Aerodramus terraereginae,,APODIFORMES,Apodidae,AUS
Bare-legged Swiftlet,Aerodramus nuditarsus,,APODIFORMES,Apodidae,AUS
Mayr's Swiftlet,Aerodramus orientalis,Data deficient,APODIFORMES,Apodidae,AUS
Uniform Swiftlet,Aerodramus vanikorensis,,APODIFORMES,Apodidae,AUS
Mossy-nest Swiftlet,Aerodramus salangana,,APODIFORMES,Apodidae,AUS
Three-toed Swiftlet,Aerodramus papuensis,Data deficient,APODIFORMES,Apodidae,AUS
Common Swift,Apus apus,Rare/Accidental,APODIFORMES,Apodidae,AUS
Pacific Swift,Apus pacificus,,APODIFORMES,Apodidae,AUS
House Swift,Apus nipalensis,Rare/Accidental,APODIFORMES,Apodidae,AUS
Moustached Treeswift,Hemiprocne mystacea,,APODIFORMES,Hemiprocnidae,AUS
Chestnut-headed Flufftail,Sarothrura lugens,Rare/Accidental,GRUIFORMES,Sarothruridae,AUS
Chestnut Forest Rail,Rallicula rubra,,GRUIFORMES,Sarothruridae,AUS
White-striped Forest Rail,Rallicula leucospila,,GRUIFORMES,Sarothruridae,AUS
Forbes's Forest Rail,Rallicula forbesi,,GRUIFORMES,Sarothruridae,AUS
Mayr's Forest Rail,Rallicula mayri,,GRUIFORMES,Sarothruridae,AUS
Corn Crake,Crex crex,Rare/Accidental,GRUIFORMES,Rallidae,AUS
Slaty-breasted Rail,Lewinia striata,Rare/Accidental,GRUIFORMES,Rallidae,AUS
Lewin's Rail,Lewinia pectoralis,,GRUIFORMES,Rallidae,AUS
Auckland Islands Rail,Lewinia muelleri,Vulnerable,GRUIFORMES,Rallidae,AUS
Bare-eyed Rail,Gymnocrex plumbeiventris,,GRUIFORMES,Rallidae,AUS
Chestnut Rail,Gallirallus castaneoventris,,GRUIFORMES,Rallidae,AUS
Weka,Gallirallus australis,Vulnerable,GRUIFORMES,Rallidae,AUS
New Caledonian Rail,Gallirallus lafresnayanus,Critically endangered (possibly extinct),GRUIFORMES,Rallidae,AUS
Lord Howe Rail,Gallirallus sylvestris,Endangered,GRUIFORMES,Rallidae,AUS
Buff-banded Rail,Gallirallus philippensis,,GRUIFORMES,Rallidae,AUS
Chatham Islands Rail,Gallirallus modestus,Extinct,GRUIFORMES,Rallidae,AUS
Dieffenbach's Rail,Gallirallus dieffenbachii,Extinct,GRUIFORMES,Rallidae,AUS
New Britain Rail,Gallirallus insignis,Near-threatened,GRUIFORMES,Rallidae,AUS
Woodford's Rail,Gallirallus woodfordi,,GRUIFORMES,Rallidae,AUS
Bar-winged Rail,Gallirallus poecilopterus,Endemic Extinct,GRUIFORMES,Rallidae,AUS
Barred Rail,Gallirallus torquatus,,GRUIFORMES,Rallidae,AUS
Roviana Rail,Gallirallus rovianae,,GRUIFORMES,Rallidae,AUS
Black-tailed Nativehen,Tribonyx ventralis,,GRUIFORMES,Rallidae,AUS
Tasmanian Nativehen,Tribonyx mortierii,,GRUIFORMES,Rallidae,AUS
Australian Crake,Porzana fluminea,,GRUIFORMES,Rallidae,AUS
Lesser Moorhen,Paragallinula angulata,Rare/Accidental,GRUIFORMES,Rallidae,AUS
Makira Moorhen,Gallinula silvestris,Critically endangered,GRUIFORMES,Rallidae,AUS
Eurasian Moorhen,Gallinula chloropus,,GRUIFORMES,Rallidae,AUS
Dusky Moorhen,Gallinula tenebrosa,,GRUIFORMES,Rallidae,AUS
Eurasian Coot,Fulica atra,,GRUIFORMES,Rallidae,AUS
New Caledonian Gallinule,Porphyrio kukwiedei,Endemic Extinct,GRUIFORMES,Rallidae,AUS
Black-backed Swamphen,Porphyrio indicus,,GRUIFORMES,Rallidae,AUS
South Island Takahe,Porphyrio hochstetteri,Endangered,GRUIFORMES,Rallidae,AUS
