"common_name","scientific_name","status","order","family","region"
"Yellow-billed Magpie","Pica nuttalli","Endemic Vulnerable","PASSERIFORMES","Corvidae","US48"
"Black-backed Woodpecker","Picoides arcticus","","PICIFORMES","Picidae","AK; CA; US48"
"American Three-toed Woodpecker","Picoides dorsalis","","PICIFORMES","Picidae","AK; CA; US48"
"Great Auk","Pinguinus impennis","Rare/Accidental Extinct","CHARADRIIFORMES","Alcidae","CA; US48"
"Pine Grosbeak","Pinicola enucleator","","PASSERIFORMES","Fringillidae","AK; CA; US48"
"Green-tailed Towhee","Pipilo chlorurus","Breeding endemic","PASSERIFORMES","Passerellidae","CA; US48"
"Eastern Towhee","Pipilo erythrophthalmus","","PASSERIFORMES","Passerellidae","CA; US48"
"Spotted Towhee","Pipilo maculatus","","PASSERIFORMES","Passerellidae","AK; CA; US48"
"Flame-colored Tanager","Piranga bidentata","Rare/Accidental","PASSERIFORMES","Cardinalidae","US48"
"Hepatic Tanager","Piranga flava","","PASSERIFORMES","Cardinalidae","CA; US48"
"Western Tanager","Piranga ludoviciana","","PASSERIFORMES","Cardinalidae","AK; CA; US48"
"Scarlet Tanager","Piranga olivacea","","PASSERIFORMES","Cardinalidae","AK; CA; US48"
"Summer Tanager","Piranga rubra","","PASSERIFORMES","Cardinalidae","CA; US48"
"Great Kiskadee","Pitangus sulphuratus","","PASSERIFORMES","Tyrannidae","CA; US48"
"Roseate Spoonbill","Platalea ajaja","","PELECANIFORMES","Threskiornithidae","CA; US48"
"McKay's Bunting","Plectrophenax hyperboreus","Rare/Accidental","PASSERIFORMES","Calcariidae","AK; CA; US48"
"Snow Bunting","Plectrophenax nivalis","","PASSERIFORMES","Calcariidae","AK; CA; US48"
"White-faced Ibis","Plegadis chihi","","PELECANIFORMES","Threskiornithidae","AK; CA; US48"
"Glossy Ibis","Plegadis falcinellus","","PELECANIFORMES","Threskiornithidae","CA; US48"
"European Golden-Plover","Pluvialis apricaria","","CHARADRIIFORMES","Charadriidae","AK; CA; US48"
"American Golden-Plover","Pluvialis dominica","","CHARADRIIFORMES","Charadriidae","AK; CA; US48"
"Pacific Golden-Plover","Pluvialis fulva","","CHARADRIIFORMES","Charadriidae","AK; CA; US48"
"Black-bellied Plover","Pluvialis squatarola","Vulnerable","CHARADRIIFORMES","Charadriidae","AK; CA; US48"
"Horned Grebe","Podiceps auritus","Vulnerable","PODICIPEDIFORMES","Podicipedidae","AK; CA; US48"
"Red-necked Grebe","Podiceps grisegena","","PODICIPEDIFORMES","Podicipedidae","AK; CA; US48"
"Eared Grebe","Podiceps nigricollis","","PODICIPEDIFORMES","Podicipedidae","AK; CA; US48"
"Pied-billed Grebe","Podilymbus podiceps","","PODICIPEDIFORMES","Podicipedidae","AK; CA; US48"
"Black-capped Chickadee","Poecile atricapillus","","PASSERIFORMES","Paridae","AK; CA; US48"
"Carolina Chickadee","Poecile carolinensis","Endemic","PASSERIFORMES","Paridae","CA; US48"
"Gray-headed Chickadee","Poecile cinctus","","PASSERIFORMES","Paridae","AK; CA"
"Mountain Chickadee","Poecile gambeli","","PASSERIFORMES","Paridae","AK; CA; US48"
"Boreal Chickadee","Poecile hudsonicus","","PASSERIFORMES","Paridae","AK; CA; US48"
"Chestnut-backed Chickadee","Poecile rufescens","","PASSERIFORMES","Paridae","AK; CA; US48"
"Mexican Chickadee","Poecile sclateri","","PASSERIFORMES","Paridae","US48"
"Blue-gray Gnatcatcher","Polioptila caerulea","","PASSERIFORMES","Polioptilidae","CA; US48"
"California Gnatcatcher","Polioptila californica","","PASSERIFORMES","Polioptilidae","US48"
"Black-tailed Gnatcatcher","Polioptila melanura","","PASSERIFORMES","Polioptilidae","US48"
"Black-capped Gnatcatcher","Polioptila nigriceps","","PASSERIFORMES","Polioptilidae","US48"
"Steller's Eider","Polysticta stelleri","Rare/Accidental Vulnerable","ANSERIFORMES","Anatidae","AK; CA; US48"
"Vesper Sparrow","Pooecetes gramineus","","PASSERIFORMES","Passerellidae","AK; CA; US48"
"Azure Gallinule","Porphyrio flavirostris","Rare/Accidental","GRUIFORMES","Rallidae","US48"
"Purple Gallinule","Porphyrio martinica","","GRUIFORMES","Rallidae","CA; US48"
"Gray-headed Swamphen","Porphyrio poliocephalus","Introduced species","GRUIFORMES","Rallidae","US48"
"Western Swamphen","Porphyrio porphyrio","Introduced species","GRUIFORMES","Rallidae","US48"
"Sora","Porzana carolina","","GRUIFORMES","Rallidae","AK; CA; US48"
"White-chinned Petrel","Procellaria aequinoctialis","Rare/Accidental Vulnerable","PROCELLARIIFORMES","Procellariidae","US48"
"Parkinson's Petrel","Procellaria parkinsoni","Rare/Accidental Vulnerable","PROCELLARIIFORMES","Procellariidae","US48"
"Gray-breasted Martin","Progne chalybea","Rare/Accidental","PASSERIFORMES","Hirundinidae","US48"
"Cuban Martin","Progne cryptoleuca","Rare/Accidental","PASSERIFORMES","Hirundinidae","US48"
"Southern Martin","Progne elegans","Rare/Accidental","PASSERIFORMES","Hirundinidae","US48"
"Purple Martin","Progne subis","","PASSERIFORMES","Hirundinidae","AK; CA; US48"
"Brown-chested Martin","Progne tapera","Rare/Accidental","PASSERIFORMES","Hirundinidae","US48"
"Prothonotary Warbler","Protonotaria citrea","","PASSERIFORMES","Parulidae","CA; US48"
"Siberian Accentor","Prunella montanella","Rare/Accidental","PASSERIFORMES","Prunellidae","AK; CA; US48"
"Bushtit","Psaltriparus minimus","","PASSERIFORMES","Aegithalidae","CA; US48"
"Tahiti Petrel","Pseudobulweria rostrata","Rare/Accidental Near-threatened","PROCELLARIIFORMES","Procellariidae","US48"
"Flammulated Owl","Psiloscops flammeolus","","STRIGIFORMES","Strigidae","AK; CA; US48"
"Red-masked Parakeet","Psittacara erythrogenys","Introduced species Near-threatened","PSITTACIFORMES","Psittacidae","US48"
"Green Parakeet","Psittacara holochlorus","Introduced species","PSITTACIFORMES","Psittacidae","US48"
"Mitred Parakeet","Psittacara mitratus","Introduced species","PSITTACIFORMES","Psittacidae","US48"
"Rose-ringed Parakeet","Psittacula krameri","Introduced species","PSITTACIFORMES","Psittaculidae","US48"
"Trindade Petrel","Pterodroma arminjoniana","Rare/Accidental Vulnerable","PROCELLARIIFORMES","Procellariidae","CA; US48"
"Bermuda Petrel","Pterodroma cahow","Rare/Accidental Endangered","PROCELLARIIFORMES","Procellariidae","CA; US48"
"Cook's Petrel","Pterodroma cookii","Rare/Accidental Vulnerable","PROCELLARIIFORMES","Procellariidae","AK; CA; US48"
"Juan Fernandez Petrel","Pterodroma externa","Rare/Accidental Vulnerable","PROCELLARIIFORMES","Procellariidae","US48"
"Fea's Petrel","Pterodroma feae","","PROCELLARIIFORMES","Procellariidae","CA; US48"
"Gray-faced Petrel","Pterodroma gouldi","Rare/Accidental","PROCELLARIIFORMES","Procellariidae","US48"
"Black-capped Petrel","Pterodroma hasitata","Endangered","PROCELLARIIFORMES","Procellariidae","CA; US48"
"Bonin Petrel","Pterodroma hypoleuca","Rare/Accidental","PROCELLARIIFORMES","Procellariidae","US48"
"Mottled Petrel","Pterodroma inexpectata","Rare/Accidental Near-threatened","PROCELLARIIFORMES","Procellariidae","AK; CA; US48"
"Stejneger's Petrel","Pterodroma longirostris","Rare/Accidental Vulnerable","PROCELLARIIFORMES","Procellariidae","US48"
"Zino's Petrel","Pterodroma madeira","Rare/Accidental Endangered","PROCELLARIIFORMES","Procellariidae","US48"
"Kermadec Petrel","Pterodroma neglecta","Rare/Accidental","PROCELLARIIFORMES","Procellariidae","US48"
"Hawaiian Petrel","Pterodroma sandwichensis","Rare/Accidental Endangered","PROCELLARIIFORMES","Procellariidae","AK; CA; US48"
"Providence Petrel","Pterodroma solandri","Rare/Accidental","PROCELLARIIFORMES","Procellariidae","AK; US48"
"Murphy's Petrel","Pterodroma ultima","Rare/Accidental","PROCELLARIIFORMES","Procellariidae","AK; CA; US48"
"Gray Silky-flycatcher","Ptiliogonys cinereus","Rare/Accidental","PASSERIFORMES","Ptiliogonatidae","US48"
"Cassin's Auklet","Ptychoramphus aleuticus","Near-threatened","CHARADRIIFORMES","Alcidae","AK; CA; US48"
"Barolo Shearwater","Puffinus baroli","Rare/Accidental","PROCELLARIIFORMES","Procellariidae","CA; US48"
"Sargasso Shearwater","Puffinus lherminieri","","PROCELLARIIFORMES","Procellariidae","CA; US48"
"Newell's Shearwater","Puffinus newelli","Rare/Accidental Critically endangered","PROCELLARIIFORMES","Procellariidae","US48"
"Black-vented Shearwater","Puffinus opisthomelas","Near-threatened","PROCELLARIIFORMES","Procellariidae","CA; US48"
"Manx Shearwater","Puffinus puffinus","","PROCELLARIIFORMES","Procellariidae","AK; CA; US48"
"Red-vented Bulbul","Pycnonotus cafer","Introduced species","PASSERIFORMES","Pycnonotidae","US48"
"Red-whiskered Bulbul","Pycnonotus jocosus","Introduced species","PASSERIFORMES","Pycnonotidae","US48"
"Blue-and-white Swallow","Pygochelidon cyanoleuca","Rare/Accidental","PASSERIFORMES","Hirundinidae","US48"
"Vermilion Flycatcher","Pyrocephalus rubinus","","PASSERIFORMES","Tyrannidae","CA; US48"
"Eurasian Bullfinch","Pyrrhula pyrrhula","Rare/Accidental","PASSERIFORMES","Fringillidae","AK"
"Boat-tailed Grackle","Quiscalus major","Endemic","PASSERIFORMES","Icteridae","US48"
"Great-tailed Grackle","Quiscalus mexicanus","","PASSERIFORMES","Icteridae","CA; US48"
"Common Grackle","Quiscalus quiscula","Near-threatened","PASSERIFORMES","Icteridae","AK; CA; US48"
"Clapper Rail","Rallus crepitans","","GRUIFORMES","Rallidae","CA; US48"
"King Rail","Rallus elegans","Near-threatened","GRUIFORMES","Rallidae","CA; US48"
"Virginia Rail","Rallus limicola","","GRUIFORMES","Rallidae","AK; CA; US48"
"Ridgway's Rail","Rallus obsoletus","Near-threatened","GRUIFORMES","Rallidae","US48"
"Violet-crowned Hummingbird","Ramosomyia violiceps","","APODIFORMES","Trochilidae","US48"
"American Avocet","Recurvirostra americana","","CHARADRIIFORMES","Recurvirostridae","AK; CA; US48"
"Golden-crowned Kinglet","Regulus satrapa","","PASSERIFORMES","Regulidae","AK; CA; US48"
"Ross's Gull","Rhodostethia rosea","Rare/Accidental","CHARADRIIFORMES","Laridae","AK; CA; US48"
"Thick-billed Longspur","Rhynchophanes mccownii","","PASSERIFORMES","Calcariidae","CA; US48"
"Thick-billed Parrot","Rhynchopsitta pachyrhyncha","Rare/Accidental Endangered","PSITTACIFORMES","Psittacidae","US48"
"Aztec Thrush","Ridgwayia pinicola","Rare/Accidental","PASSERIFORMES","Turdidae","US48"
"Bank Swallow","Riparia riparia","","PASSERIFORMES","Hirundinidae","AK; CA; US48"
"Red-legged Kittiwake","Rissa brevirostris","Rare/Accidental Vulnerable","CHARADRIIFORMES","Laridae","AK; CA; US48"
"Black-legged Kittiwake","Rissa tridactyla","Vulnerable","CHARADRIIFORMES","Laridae","AK; CA; US48"
"Snail Kite","Rostrhamus sociabilis","","ACCIPITRIFORMES","Accipitridae","US48"
"Roadside Hawk","Rupornis magnirostris","Rare/Accidental","ACCIPITRIFORMES","Accipitridae","US48"
"Black Skimmer","Rynchops niger","","CHARADRIIFORMES","Laridae","CA; US48"
"Rock Wren","Salpinctes obsoletus","","PASSERIFORMES","Troglodytidae","AK; CA; US48"
"Berylline Hummingbird","Saucerottia beryllina","","APODIFORMES","Trochilidae","US48"
"Siberian Stonechat","Saxicola maurus","Rare/Accidental","PASSERIFORMES","Muscicapidae","AK; CA; US48"
"Amur Stonechat","Saxicola stejnegeri","Rare/Accidental","PASSERIFORMES","Muscicapidae","AK; US48"
"Black Phoebe","Sayornis nigricans","","PASSERIFORMES","Tyrannidae","AK; CA; US48"
"Eastern Phoebe","Sayornis phoebe","","PASSERIFORMES","Tyrannidae","AK; CA; US48"
"Say's Phoebe","Sayornis saya","","PASSERIFORMES","Tyrannidae","AK; CA; US48"
"American Woodcock","Scolopax minor","","CHARADRIIFORMES","Scolopacidae","CA; US48"
"Eurasian Woodcock","Scolopax rusticola","Rare/Accidental","CHARADRIIFORMES","Scolopacidae","CA; US48"
"Ovenbird","Seiurus aurocapilla","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Calliope Hummingbird","Selasphorus calliope","","APODIFORMES","Trochilidae","AK; CA; US48"
"Bumblebee Hummingbird","Selasphorus heloisa","Rare/Accidental","APODIFORMES","Trochilidae","US48"
"Broad-tailed Hummingbird","Selasphorus platycercus","","APODIFORMES","Trochilidae","CA; US48"
"Rufous Hummingbird","Selasphorus rufus","Near-threatened","APODIFORMES","Trochilidae","AK; CA; US48"
"Allen's Hummingbird","Selasphorus sasin","Breeding endemic","APODIFORMES","Trochilidae","US48"
"Northern Parula","Setophaga americana","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Black-throated Blue Warbler","Setophaga caerulescens","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Bay-breasted Warbler","Setophaga castanea","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Cerulean Warbler","Setophaga cerulea","Near-threatened","PASSERIFORMES","Parulidae","CA; US48"
"Golden-cheeked Warbler","Setophaga chrysoparia","Breeding endemic Endangered","PASSERIFORMES","Parulidae","US48"
"Hooded Warbler","Setophaga citrina","","PASSERIFORMES","Parulidae","CA; US48"
"Yellow-rumped Warbler","Setophaga coronata","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Prairie Warbler","Setophaga discolor","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Yellow-throated Warbler","Setophaga dominica","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Blackburnian Warbler","Setophaga fusca","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Grace's Warbler","Setophaga graciae","","PASSERIFORMES","Parulidae","CA; US48"
"Kirtland's Warbler","Setophaga kirtlandii","Near-threatened","PASSERIFORMES","Parulidae","CA; US48"
"Magnolia Warbler","Setophaga magnolia","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Black-throated Gray Warbler","Setophaga nigrescens","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Hermit Warbler","Setophaga occidentalis","Breeding endemic","PASSERIFORMES","Parulidae","CA; US48"
"Palm Warbler","Setophaga palmarum","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Chestnut-sided Warbler","Setophaga pensylvanica","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Yellow Warbler","Setophaga petechia","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Pine Warbler","Setophaga pinus","","PASSERIFORMES","Parulidae","CA; US48"
"Tropical Parula","Setophaga pitiayumi","","PASSERIFORMES","Parulidae","US48"
"American Redstart","Setophaga ruticilla","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Blackpoll Warbler","Setophaga striata","Near-threatened","PASSERIFORMES","Parulidae","AK; CA; US48"
"Cape May Warbler","Setophaga tigrina","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Townsend's Warbler","Setophaga townsendi","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Black-throated Green Warbler","Setophaga virens","","PASSERIFORMES","Parulidae","AK; CA; US48"
"Mountain Bluebird","Sialia currucoides","","PASSERIFORMES","Turdidae","AK; CA; US48"
"Western Bluebird","Sialia mexicana","","PASSERIFORMES","Turdidae","CA; US48"
"Eastern Bluebird","Sialia sialis","","PASSERIFORMES","Turdidae","CA; US48"
"Baikal Teal","Sibirionetta formosa","Rare/Accidental","ANSERIFORMES","Anatidae","AK; CA; US48"
"Red-breasted Nuthatch","Sitta canadensis","","PASSERIFORMES","Sittidae","AK; CA; US48"
"White-breasted Nuthatch","Sitta carolinensis","","PASSERIFORMES","Sittidae","CA; US48"
"Brown-headed Nuthatch","Sitta pusilla","","PASSERIFORMES","Sittidae","US48"
"Pygmy Nuthatch","Sitta pygmaea","","PASSERIFORMES","Sittidae","CA; US48"
"Spectacled Eider","Somateria fischeri","Rare/Accidental Near-threatened","ANSERIFORMES","Anatidae","AK; CA"
"Common Eider","Somateria mollissima","Near-threatened","ANSERIFORMES","Anatidae","AK; CA; US48"
"King Eider","Somateria spectabilis","","ANSERIFORMES","Anatidae","AK; CA; US48"
"Northern Shoveler","Spatula clypeata","","ANSERIFORMES","Anatidae","AK; CA; US48"
"Cinnamon Teal","Spatula cyanoptera","","ANSERIFORMES","Anatidae","AK; CA; US48"
"Blue-winged Teal","Spatula discors","","ANSERIFORMES","Anatidae","AK; CA; US48"
"Garganey","Spatula querquedula","Rare/Accidental","ANSERIFORMES","Anatidae","AK; CA; US48"
"Red-naped Sapsucker","Sphyrapicus nuchalis","","PICIFORMES","Picidae","CA; US48"
"Red-breasted Sapsucker","Sphyrapicus ruber","","PICIFORMES","Picidae","AK; CA; US48"
"Williamson's Sapsucker","Sphyrapicus thyroideus","","PICIFORMES","Picidae","CA; US48"
"Yellow-bellied Sapsucker","Sphyrapicus varius","","PICIFORMES","Picidae","AK; CA; US48"
"Spotted Dove","Spilopelia chinensis","Introduced species","COLUMBIFORMES","Columbidae","US48"
"Western Spindalis","Spindalis zena","","PASSERIFORMES","Spindalidae","US48"
"Lawrence's Goldfinch","Spinus lawrencei","","PASSERIFORMES","Fringillidae","US48"
"Black-headed Siskin","Spinus notatus","Rare/Accidental","PASSERIFORMES","Fringillidae","US48"
"Pine Siskin","Spinus pinus","","PASSERIFORMES","Fringillidae","AK; CA; US48"
"Lesser Goldfinch","Spinus psaltria","","PASSERIFORMES","Fringillidae","CA; US48"
"Eurasian Siskin","Spinus spinus","Uncertain origin","PASSERIFORMES","Fringillidae","AK; CA; US48"
"American Goldfinch","Spinus tristis","","PASSERIFORMES","Fringillidae","AK; CA; US48"
"Dickcissel","Spiza americana","","PASSERIFORMES","Cardinalidae","AK; CA; US48"
"Black-chinned Sparrow","Spizella atrogularis","","PASSERIFORMES","Passerellidae","US48"
"Brewer's Sparrow","Spizella breweri","","PASSERIFORMES","Passerellidae","AK; CA; US48"
"Clay-colored Sparrow","Spizella pallida","","PASSERIFORMES","Passerellidae","AK; CA; US48"
"Chipping Sparrow","Spizella passerina","","PASSERIFORMES","Passerellidae","AK; CA; US48"
"Field Sparrow","Spizella pusilla","","PASSERIFORMES","Passerellidae","CA; US48"
"Worthen's Sparrow","Spizella wortheni","Rare/Accidental Endangered","PASSERIFORMES","Passerellidae","US48"
"American Tree Sparrow","Spizelloides arborea","","PASSERIFORMES","Passerellidae","AK; CA; US48"
"White-cheeked Starling","Spodiopsar cineraceus","Uncertain origin","PASSERIFORMES","Sturnidae","AK; CA"
"Lesson's Seedeater","Sporophila bouvronides","Uncertain origin","PASSERIFORMES","Thraupidae","CA"
"Morelet's Seedeater","Sporophila morelleti","","PASSERIFORMES","Thraupidae","US48"
"Cinnamon-rumped Seedeater","Sporophila torqueola","Introduced species","PASSERIFORMES","Thraupidae","US48"
"Northern Rough-winged Swallow","Stelgidopteryx serripennis","","PASSERIFORMES","Hirundinidae","AK; CA; US48"
"Long-tailed Jaeger","Stercorarius longicaudus","","CHARADRIIFORMES","Stercorariidae","AK; CA; US48"
"South Polar Skua","Stercorarius maccormicki","","CHARADRIIFORMES","Stercorariidae","AK; CA; US48"
"Parasitic Jaeger","Stercorarius parasiticus","","CHARADRIIFORMES","Stercorariidae","AK; CA; US48"
"Pomarine Jaeger","Stercorarius pomarinus","","CHARADRIIFORMES","Stercorariidae","AK; CA; US48"
"Great Skua","Stercorarius skua","","CHARADRIIFORMES","Stercorariidae","CA; US48"
"Roseate Tern","Sterna dougallii","","CHARADRIIFORMES","Laridae","CA; US48"
"Forster's Tern","Sterna forsteri","","CHARADRIIFORMES","Laridae","CA; US48"
"Common Tern","Sterna hirundo","","CHARADRIIFORMES","Laridae","AK; CA; US48"
"Arctic Tern","Sterna paradisaea","","CHARADRIIFORMES","Laridae","AK; CA; US48"
"Least Tern","Sternula antillarum","","CHARADRIIFORMES","Laridae","AK; CA; US48"
"Eurasian Collared-Dove","Streptopelia decaocto","Introduced species","COLUMBIFORMES","Columbidae","AK; CA; US48"
"Oriental Turtle-Dove","Streptopelia orientalis","Rare/Accidental","COLUMBIFORMES","Columbidae","AK; CA; US48"
"European Turtle-Dove","Streptopelia turtur","Rare/Accidental Vulnerable","COLUMBIFORMES","Columbidae","US48"
"White-collared Swift","Streptoprocne zonaris","Rare/Accidental","APODIFORMES","Apodidae","CA; US48"
"Great Gray Owl","Strix nebulosa","","STRIGIFORMES","Strigidae","AK; CA; US48"
"Spotted Owl","Strix occidentalis","Near-threatened","STRIGIFORMES","Strigidae","CA; US48"
"Barred Owl","Strix varia","","STRIGIFORMES","Strigidae","AK; CA; US48"
"Mottled Owl","Strix virgata","Rare/Accidental","STRIGIFORMES","Strigidae","US48"
"Chihuahuan Meadowlark","Sturnella lilianae","","PASSERIFORMES","Icteridae","US48"
"Eastern Meadowlark","Sturnella magna","","PASSERIFORMES","Icteridae","CA; US48"
"Western Meadowlark","Sturnella neglecta","","PASSERIFORMES","Icteridae","AK; CA; US48"
"European Starling","Sturnus vulgaris","Introduced species","PASSERIFORMES","Sturnidae","AK; CA; US48"
"Cocos Booby","Sula brewsteri","","SULIFORMES","Sulidae","AK; CA; US48"
"Masked Booby","Sula dactylatra","","SULIFORMES","Sulidae","CA; US48"
"Nazca Booby","Sula granti","Rare/Accidental","SULIFORMES","Sulidae","AK; CA; US48"
"Brown Booby","Sula leucogaster","","SULIFORMES","Sulidae","AK; CA; US48"
"Blue-footed Booby","Sula nebouxii","Rare/Accidental","SULIFORMES","Sulidae","CA; US48"
"Red-footed Booby","Sula sula","","SULIFORMES","Sulidae","AK; CA; US48"
"Northern Hawk Owl","Surnia ulula","","STRIGIFORMES","Strigidae","AK; CA; US48"
"Ancient Murrelet","Synthliboramphus antiquus","","CHARADRIIFORMES","Alcidae","AK; CA; US48"
"Craveri's Murrelet","Synthliboramphus craveri","Vulnerable","CHARADRIIFORMES","Alcidae","US48"
"Guadalupe Murrelet","Synthliboramphus hypoleucus","Rare/Accidental Endangered","CHARADRIIFORMES","Alcidae","CA; US48"
"Scripps's Murrelet","Synthliboramphus scrippsi","Vulnerable","CHARADRIIFORMES","Alcidae","AK; CA; US48"
"Antillean Palm Swift","Tachornis phoenicobia","Rare/Accidental","APODIFORMES","Apodidae","US48"
"Least Grebe","Tachybaptus dominicus","","PODICIPEDIFORMES","Podicipedidae","US48"
"Mangrove Swallow","Tachycineta albilinea","Rare/Accidental","PASSERIFORMES","Hirundinidae","US48"
"Tree Swallow","Tachycineta bicolor","","PASSERIFORMES","Hirundinidae","AK; CA; US48"
"Bahama Swallow","Tachycineta cyaneoviridis","Rare/Accidental Endangered","PASSERIFORMES","Hirundinidae","US48"
"Violet-green Swallow","Tachycineta thalassina","","PASSERIFORMES","Hirundinidae","AK; CA; US48"
"Ruddy Shelduck","Tadorna ferruginea","Uncertain origin","ANSERIFORMES","Anatidae","CA"
"Common Shelduck","Tadorna tadorna","Rare/Accidental","ANSERIFORMES","Anatidae","CA"
"Red-flanked Bluetail","Tarsiger cyanurus","","PASSERIFORMES","Muscicapidae","AK; CA; US48"
"Himalayan Snowcock","Tetraogallus himalayensis","Introduced species","GALLIFORMES","Phasianidae","US48"
"White-capped Albatross","Thalassarche cauta","Rare/Accidental","PROCELLARIIFORMES","Diomedeidae","US48"
"Atlantic Yellow-nosed Albatross","Thalassarche chlororhynchos","Rare/Accidental Endangered","PROCELLARIIFORMES","Diomedeidae","CA; US48"
"Chatham Albatross","Thalassarche eremita","Rare/Accidental Vulnerable","PROCELLARIIFORMES","Diomedeidae","US48"
"Black-browed Albatross","Thalassarche melanophris","Rare/Accidental","PROCELLARIIFORMES","Diomedeidae","CA; US48"
"Salvin's Albatross","Thalassarche salvini","Rare/Accidental Vulnerable","PROCELLARIIFORMES","Diomedeidae","AK; US48"
"Elegant Tern","Thalasseus elegans","Near-threatened","CHARADRIIFORMES","Laridae","CA; US48"
"Royal Tern","Thalasseus maximus","","CHARADRIIFORMES","Laridae","CA; US48"
"Sandwich Tern","Thalasseus sandvicensis","","CHARADRIIFORMES","Laridae","AK; CA; US48"
"Barred Antshrike","Thamnophilus doliatus","Rare/Accidental","PASSERIFORMES","Thamnophilidae","US48"
"Little Ringed Plover","Thinornis dubius","Rare/Accidental","CHARADRIIFORMES","Charadriidae","AK"
"African Sacred Ibis","Threskiornis aethiopicus","Introduced species","PELECANIFORMES","Threskiornithidae","US48"
"Bewick's Wren","Thryomanes bewickii","","PASSERIFORMES","Troglodytidae","CA; US48"
"Sinaloa Wren","Thryophilus sinaloa","Rare/Accidental","PASSERIFORMES","Troglodytidae","US48"
"Carolina Wren","Thryothorus ludovicianus","","PASSERIFORMES","Troglodytidae","CA; US48"
"Yellow-faced Grassquit","Tiaris olivaceus","Rare/Accidental","PASSERIFORMES","Thraupidae","US48"
"Bare-throated Tiger-Heron","Tigrisoma mexicanum","Rare/Accidental","PELECANIFORMES","Ardeidae","US48"
"Masked Tityra","Tityra semifasciata","Rare/Accidental","PASSERIFORMES","Tityridae","US48"
"Bendire's Thrasher","Toxostoma bendirei","Vulnerable","PASSERIFORMES","Mimidae","CA; US48"
"Gray Thrasher","Toxostoma cinereum","Uncertain origin","PASSERIFORMES","Mimidae","US48"
"Crissal Thrasher","Toxostoma crissale","","PASSERIFORMES","Mimidae","US48"
"Curve-billed Thrasher","Toxostoma curvirostre","","PASSERIFORMES","Mimidae","CA; US48"
"LeConte's Thrasher","Toxostoma lecontei","","PASSERIFORMES","Mimidae","US48"
"Long-billed Thrasher","Toxostoma longirostre","","PASSERIFORMES","Mimidae","US48"
"California Thrasher","Toxostoma redivivum","","PASSERIFORMES","Mimidae","US48"
"Brown Thrasher","Toxostoma rufum","","PASSERIFORMES","Mimidae","AK; CA; US48"
"Gray-tailed Tattler","Tringa brevipes","Rare/Accidental","CHARADRIIFORMES","Scolopacidae","AK; CA; US48"
"Spotted Redshank","Tringa erythropus","Rare/Accidental","CHARADRIIFORMES","Scolopacidae","AK; CA; US48"
"Lesser Yellowlegs","Tringa flavipes","Vulnerable","CHARADRIIFORMES","Scolopacidae","AK; CA; US48"
"Wood Sandpiper","Tringa glareola","Rare/Accidental","CHARADRIIFORMES","Scolopacidae","AK; CA; US48"
"Wandering Tattler","Tringa incana","","CHARADRIIFORMES","Scolopacidae","AK; CA; US48"
"Greater Yellowlegs","Tringa melanoleuca","Near-threatened","CHARADRIIFORMES","Scolopacidae","AK; CA; US48"
"Common Greenshank","Tringa nebularia","Rare/Accidental","CHARADRIIFORMES","Scolopacidae","AK; CA; US48"
"Green Sandpiper","Tringa ochropus","Rare/Accidental","CHARADRIIFORMES","Scolopacidae","AK"
"Willet","Tringa semipalmata","","CHARADRIIFORMES","Scolopacidae","AK; CA; US48"
"Solitary Sandpiper","Tringa solitaria","","CHARADRIIFORMES","Scolopacidae","AK; CA; US48"
"Marsh Sandpiper","Tringa stagnatilis","Rare/Accidental","CHARADRIIFORMES","Scolopacidae","AK; CA; US48"
"Common Redshank","Tringa totanus","Rare/Accidental","CHARADRIIFORMES","Scolopacidae","CA; US48"
"Northern House Wren","Troglodytes aedon","","PASSERIFORMES","Troglodytidae","CA; US48"
"Winter Wren","Troglodytes hiemalis","","PASSERIFORMES","Troglodytidae","CA; US48"
"Pacific Wren","Troglodytes pacificus","","PASSERIFORMES","Troglodytidae","AK; CA; US48"
"Elegant Trogon","Trogon elegans","","TROGONIFORMES","Trogonidae","US48"
"White-throated Thrush","Turdus assimilis","Rare/Accidental","PASSERIFORMES","Turdidae","US48"
"Dusky Thrush","Turdus eunomus","Rare/Accidental","PASSERIFORMES","Turdidae","AK; CA; US48"
"Clay-colored Thrush","Turdus grayi","","PASSERIFORMES","Turdidae","US48"
"Redwing","Turdus iliacus","Rare/Accidental Near-threatened","PASSERIFORMES","Turdidae","AK; CA; US48"
