common_name,scientific_name,status,order,family,region
Eurasian Skylark,Alauda arvensis,,PASSERIFORMES,Alaudidae,XX
Middendorff's Grasshopper Warbler,Helopsaltes ochotensis,,PASSERIFORMES,Locustellidae,XX
Bank Swallow,Riparia riparia,,PASSERIFORMES,Hirundinidae,XX
Tree Swallow,Tachycineta bicolor,Rare/Accidental,PASSERIFORMES,Hirundinidae,XX
Violet-green Swallow,Tachycineta thalassina,,PASSERIFORMES,Hirundinidae,XX
Barn Swallow,Hirundo rustica,,PASSERIFORMES,Hirundinidae,XX
Western House-Martin,Delichon urbicum,,PASSERIFORMES,Hirundinidae,XX
Cliff Swallow,Petrochelidon pyrrhonota,,PASSERIFORMES,Hirundinidae,XX
Eurasian Blackcap,Sylvia atricapilla,Rare/Accidental,PASSERIFORMES,Sylviidae,XX
Lesser Whitethroat,Curruca curruca,,PASSERIFORMES,Sylviidae,XX
Greater Whitethroat,Curruca communis,Rare/Accidental,PASSERIFORMES,Sylviidae,XX
Red-breasted Nuthatch,Sitta canadensis,,PASSERIFORMES,Sittidae,XX
European Starling,Sturnus vulgaris,Introduced species,PASSERIFORMES,Sturnidae,XX
Wattled Starling,Creatophora cinerea,Rare/Accidental,PASSERIFORMES,Sturnidae,XX
Rosy Starling,Pastor roseus,,PASSERIFORMES,Sturnidae,XX
Gray Catbird,Dumetella carolinensis,,PASSERIFORMES,Mimidae,XX
Northern Mockingbird,Mimus polyglottos,,PASSERIFORMES,Mimidae,XX
Song Thrush,Turdus philomelos,Rare/Accidental,PASSERIFORMES,Turdidae,XX
European Robin,Erithacus rubecula,,PASSERIFORMES,Muscicapidae,XX
Siberian Rubythroat,Calliope calliope,,PASSERIFORMES,Muscicapidae,XX
Common Redstart,Phoenicurus phoenicurus,,PASSERIFORMES,Muscicapidae,XX
Blue Rock-Thrush,Monticola solitarius,,PASSERIFORMES,Muscicapidae,XX
Northern Wheatear,Oenanthe oenanthe,,PASSERIFORMES,Muscicapidae,XX
House Sparrow,Passer domesticus,,PASSERIFORMES,Passeridae,XX
Gray Wagtail,Motacilla cinerea,,PASSERIFORMES,Motacillidae,XX
Western Yellow Wagtail,Motacilla flava,,PASSERIFORMES,Motacillidae,XX
Eastern Yellow Wagtail,Motacilla tschutschensis,,PASSERIFORMES,Motacillidae,XX
White Wagtail,Motacilla alba,Rare/Accidental,PASSERIFORMES,Motacillidae,XX
Red-throated Pipit,Anthus cervinus,,PASSERIFORMES,Motacillidae,XX
American Pipit,Anthus rubescens,,PASSERIFORMES,Motacillidae,XX
Brambling,Fringilla montifringilla,,PASSERIFORMES,Fringillidae,XX
Hawfinch,Coccothraustes coccothraustes,,PASSERIFORMES,Fringillidae,XX
Redpoll,Acanthis flammea,,PASSERIFORMES,Fringillidae,XX
Lapland Longspur,Calcarius lapponicus,,PASSERIFORMES,Calcariidae,XX
Snow Bunting,Plectrophenax nivalis,,PASSERIFORMES,Calcariidae,XX
Rustic Bunting,Emberiza rustica,Vulnerable,PASSERIFORMES,Emberizidae,XX
Chipping Sparrow,Spizella passerina,,PASSERIFORMES,Passerellidae,XX
Fox Sparrow,Passerella iliaca,,PASSERIFORMES,Passerellidae,XX
Dark-eyed Junco,Junco hyemalis,,PASSERIFORMES,Passerellidae,XX
White-crowned Sparrow,Zonotrichia leucophrys,,PASSERIFORMES,Passerellidae,XX
Song Sparrow,Melospiza melodia,,PASSERIFORMES,Passerellidae,XX
Bobolink,Dolichonyx oryzivorus,,PASSERIFORMES,Icteridae,XX
Baltimore Oriole,Icterus galbula,,PASSERIFORMES,Icteridae,XX
Ovenbird,Seiurus aurocapilla,,PASSERIFORMES,Parulidae,XX
Northern Waterthrush,Parkesia noveboracensis,,PASSERIFORMES,Parulidae,XX
Black-and-white Warbler,Mniotilta varia,,PASSERIFORMES,Parulidae,XX
Prothonotary Warbler,Protonotaria citrea,Rare/Accidental,PASSERIFORMES,Parulidae,XX
Tennessee Warbler,Leiothlypis peregrina,Rare/Accidental,PASSERIFORMES,Parulidae,XX
Nashville Warbler,Leiothlypis ruficapilla,,PASSERIFORMES,Parulidae,XX
Connecticut Warbler,Oporornis agilis,Rare/Accidental,PASSERIFORMES,Parulidae,XX
Common Yellowthroat,Geothlypis trichas,,PASSERIFORMES,Parulidae,XX
Hooded Warbler,Setophaga citrina,Rare/Accidental,PASSERIFORMES,Parulidae,XX
American Redstart,Setophaga ruticilla,Rare/Accidental,PASSERIFORMES,Parulidae,XX
Cape May Warbler,Setophaga tigrina,,PASSERIFORMES,Parulidae,XX
Northern Parula,Setophaga americana,,PASSERIFORMES,Parulidae,XX
Yellow Warbler,Setophaga petechia,,PASSERIFORMES,Parulidae,XX
Blackpoll Warbler,Setophaga striata,Near-threatened,PASSERIFORMES,Parulidae,XX
Palm Warbler,Setophaga palmarum,,PASSERIFORMES,Parulidae,XX
Yellow-rumped Warbler,Setophaga coronata,,PASSERIFORMES,Parulidae,XX
Yellow-throated Warbler,Setophaga dominica,Rare/Accidental,PASSERIFORMES,Parulidae,XX
Prairie Warbler,Setophaga discolor,,PASSERIFORMES,Parulidae,XX
Black-throated Green Warbler,Setophaga virens,,PASSERIFORMES,Parulidae,XX
Dickcissel,Spiza americana,Rare/Accidental,PASSERIFORMES,Cardinalidae,XX
