common_name,scientific_name,status,order,family,region
Northern Fulmar,Fulmarus glacialis,Rare/Accidental,PROCELLARIIFORMES,Procellariidae,CAR
Trindade Petrel,Pterodroma arminjoniana,Rare/Accidental Vulnerable,PROCELLARIIFORMES,Procellariidae,CAR
Bermuda Petrel,Pterodroma cahow,Rare/Accidental Endangered,PROCELLARIIFORMES,Procellariidae,CAR
Black-capped Petrel,Pterodroma hasitata,Breeding endemic Endangered,PROCELLARIIFORMES,Procellariidae,CAR
Jamaican Petrel,Pterodroma caribbaea,Endemic Critically endangered (possibly extinct),PROCELLARIIFORMES,Procellariidae,CAR
Bulwer's Petrel,Bulweria bulwerii,Rare/Accidental,PROCELLARIIFORMES,Procellariidae,CAR
Cory's Shearwater,Calonectris borealis,,PROCELLARIIFORMES,Procellariidae,CAR
Scopoli's Shearwater,Calonectris diomedea,,PROCELLARIIFORMES,Procellariidae,CAR
Cape Verde Shearwater,Calonectris edwardsii,Rare/Accidental Near-threatened,PROCELLARIIFORMES,Procellariidae,CAR
Great Shearwater,Ardenna gravis,,PROCELLARIIFORMES,Procellariidae,CAR
Sooty Shearwater,Ardenna grisea,Near-threatened,PROCELLARIIFORMES,Procellariidae,CAR
Manx Shearwater,Puffinus puffinus,,PROCELLARIIFORMES,Procellariidae,CAR
Barolo Shearwater,Puffinus baroli,Rare/Accidental,PROCELLARIIFORMES,Procellariidae,CAR
Sargasso Shearwater,Puffinus lherminieri,,PROCELLARIIFORMES,Procellariidae,CAR
White Stork,Ciconia ciconia,Rare/Accidental,CICONIIFORMES,Ciconiidae,CAR
Jabiru,Jabiru mycteria,Rare/Accidental,CICONIIFORMES,Ciconiidae,CAR
Wood Stork,Mycteria americana,,CICONIIFORMES,Ciconiidae,CAR
Magnificent Frigatebird,Fregata magnificens,,SULIFORMES,Fregatidae,CAR
Northern Gannet,Morus bassanus,Rare/Accidental,SULIFORMES,Sulidae,CAR
Red-footed Booby,Sula sula,,SULIFORMES,Sulidae,CAR
Brown Booby,Sula leucogaster,,SULIFORMES,Sulidae,CAR
Masked Booby,Sula dactylatra,,SULIFORMES,Sulidae,CAR
Anhinga,Anhinga anhinga,,SULIFORMES,Anhingidae,CAR
Great Cormorant,Phalacrocorax carbo,Rare/Accidental,SULIFORMES,Phalacrocoracidae,CAR
Double-crested Cormorant,Nannopterum auritum,,SULIFORMES,Phalacrocoracidae,CAR
Neotropic Cormorant,Nannopterum brasilianum,,SULIFORMES,Phalacrocoracidae,CAR
White Ibis,Eudocimus albus,,PELECANIFORMES,Threskiornithidae,CAR
Scarlet Ibis,Eudocimus ruber,Rare/Accidental,PELECANIFORMES,Threskiornithidae,CAR
Glossy Ibis,Plegadis falcinellus,,PELECANIFORMES,Threskiornithidae,CAR
White-faced Ibis,Plegadis chihi,Rare/Accidental,PELECANIFORMES,Threskiornithidae,CAR
Eurasian Spoonbill,Platalea leucorodia,Rare/Accidental,PELECANIFORMES,Threskiornithidae,CAR
Roseate Spoonbill,Platalea ajaja,,PELECANIFORMES,Threskiornithidae,CAR
American White Pelican,Pelecanus erythrorhynchos,,PELECANIFORMES,Pelecanidae,CAR
Brown Pelican,Pelecanus occidentalis,,PELECANIFORMES,Pelecanidae,CAR
American Bittern,Botaurus lentiginosus,,PELECANIFORMES,Ardeidae,CAR
Least Bittern,Botaurus exilis,,PELECANIFORMES,Ardeidae,CAR
Little Bittern,Botaurus minutus,Rare/Accidental,PELECANIFORMES,Ardeidae,CAR
Yellow-crowned Night Heron,Nyctanassa violacea,,PELECANIFORMES,Ardeidae,CAR
Bermuda Night Heron,Nyctanassa carcinocatactes,Endemic Extinct,PELECANIFORMES,Ardeidae,CAR
Black-crowned Night Heron,Nycticorax nycticorax,,PELECANIFORMES,Ardeidae,CAR
Little Blue Heron,Egretta caerulea,,PELECANIFORMES,Ardeidae,CAR
Tricolored Heron,Egretta tricolor,,PELECANIFORMES,Ardeidae,CAR
Reddish Egret,Egretta rufescens,Near-threatened,PELECANIFORMES,Ardeidae,CAR
Snowy Egret,Egretta thula,,PELECANIFORMES,Ardeidae,CAR
Little Egret,Egretta garzetta,Rare/Accidental,PELECANIFORMES,Ardeidae,CAR
Western Reef-Heron,Egretta gularis,Rare/Accidental,PELECANIFORMES,Ardeidae,CAR
Striated Heron,Butorides striata,Rare/Accidental,PELECANIFORMES,Ardeidae,CAR
Green Heron,Butorides virescens,,PELECANIFORMES,Ardeidae,CAR
Squacco Heron,Ardeola ralloides,Rare/Accidental,PELECANIFORMES,Ardeidae,CAR
Western Cattle-Egret,Ardea ibis,,PELECANIFORMES,Ardeidae,CAR
Great Egret,Ardea alba,,PELECANIFORMES,Ardeidae,CAR
Gray Heron,Ardea cinerea,,PELECANIFORMES,Ardeidae,CAR
Great Blue Heron,Ardea herodias,,PELECANIFORMES,Ardeidae,CAR
Cocoi Heron,Ardea cocoi,Rare/Accidental,PELECANIFORMES,Ardeidae,CAR
Purple Heron,Ardea purpurea,Rare/Accidental,PELECANIFORMES,Ardeidae,CAR
Black Vulture,Coragyps atratus,Rare/Accidental,CATHARTIFORMES,Cathartidae,CAR
Turkey Vulture,Cathartes aura,,CATHARTIFORMES,Cathartidae,CAR
Osprey,Pandion haliaetus,,ACCIPITRIFORMES,Pandionidae,CAR
Hook-billed Kite,Chondrohierax uncinatus,,ACCIPITRIFORMES,Accipitridae,CAR
Cuban Kite,Chondrohierax wilsonii,Endemic Critically endangered,ACCIPITRIFORMES,Accipitridae,CAR
Swallow-tailed Kite,Elanoides forficatus,,ACCIPITRIFORMES,Accipitridae,CAR
Sharp-shinned Hawk,Accipiter striatus,,ACCIPITRIFORMES,Accipitridae,CAR
Cooper's Hawk,Astur cooperii,Rare/Accidental,ACCIPITRIFORMES,Accipitridae,CAR
Gundlach's Hawk,Astur gundlachi,Endemic Endangered,ACCIPITRIFORMES,Accipitridae,CAR
American Goshawk,Astur atricapillus,,ACCIPITRIFORMES,Accipitridae,CAR
Western Marsh Harrier,Circus aeruginosus,,ACCIPITRIFORMES,Accipitridae,CAR
Northern Harrier,Circus hudsonius,,ACCIPITRIFORMES,Accipitridae,CAR
Pallid Harrier,Circus macrourus,Rare/Accidental Near-threatened,ACCIPITRIFORMES,Accipitridae,CAR
Black Kite,Milvus migrans,Rare/Accidental,ACCIPITRIFORMES,Accipitridae,CAR
Bald Eagle,Haliaeetus leucocephalus,Rare/Accidental,ACCIPITRIFORMES,Accipitridae,CAR
Mississippi Kite,Ictinia mississippiensis,,ACCIPITRIFORMES,Accipitridae,CAR
Snail Kite,Rostrhamus sociabilis,,ACCIPITRIFORMES,Accipitridae,CAR
Common Black Hawk,Buteogallus anthracinus,,ACCIPITRIFORMES,Accipitridae,CAR
Cuban Black Hawk,Buteogallus gundlachii,Endemic Near-threatened,ACCIPITRIFORMES,Accipitridae,CAR
Bermuda Hawk,Bermuteo avivorus,Endemic Extinct,ACCIPITRIFORMES,Accipitridae,CAR
Broad-winged Hawk,Buteo platypterus,,ACCIPITRIFORMES,Accipitridae,CAR
Ridgway's Hawk,Buteo ridgwayi,Endemic Critically endangered,ACCIPITRIFORMES,Accipitridae,CAR
Short-tailed Hawk,Buteo brachyurus,Rare/Accidental,ACCIPITRIFORMES,Accipitridae,CAR
Swainson's Hawk,Buteo swainsoni,,ACCIPITRIFORMES,Accipitridae,CAR
Red-tailed Hawk,Buteo jamaicensis,,ACCIPITRIFORMES,Accipitridae,CAR
Rough-legged Hawk,Buteo lagopus,Rare/Accidental,ACCIPITRIFORMES,Accipitridae,CAR
American Barn Owl,Tyto furcata,,STRIGIFORMES,Tytonidae,CAR
Ashy-faced Owl,Tyto glaucops,Endemic,STRIGIFORMES,Tytonidae,CAR
Flammulated Owl,Psiloscops flammeolus,Rare/Accidental,STRIGIFORMES,Strigidae,CAR
Puerto Rican Owl,Gymnasio nudipes,Endemic,STRIGIFORMES,Strigidae,CAR
Bare-legged Owl,Margarobyas lawrencii,Endemic,STRIGIFORMES,Strigidae,CAR
Snowy Owl,Bubo scandiacus,Rare/Accidental Vulnerable,STRIGIFORMES,Strigidae,CAR
Great Horned Owl,Bubo virginianus,Uncertain origin,STRIGIFORMES,Strigidae,CAR
Northern Hawk Owl,Surnia ulula,Rare/Accidental,STRIGIFORMES,Strigidae,CAR
Cuban Pygmy-Owl,Glaucidium siju,Endemic,STRIGIFORMES,Strigidae,CAR
Burrowing Owl,Athene cunicularia,,STRIGIFORMES,Strigidae,CAR
Barred Owl,Strix varia,Rare/Accidental,STRIGIFORMES,Strigidae,CAR
Jamaican Owl,Asio grammicus,Endemic,STRIGIFORMES,Strigidae,CAR
Long-eared Owl,Asio otus,Rare/Accidental,STRIGIFORMES,Strigidae,CAR
Stygian Owl,Asio stygius,,STRIGIFORMES,Strigidae,CAR
Short-eared Owl,Asio flammeus,,STRIGIFORMES,Strigidae,CAR
Northern Saw-whet Owl,Aegolius acadicus,Rare/Accidental,STRIGIFORMES,Strigidae,CAR
Bermuda Saw-whet Owl,Aegolius gradyi,Endemic Extinct,STRIGIFORMES,Strigidae,CAR
Cuban Trogon,Priotelus temnurus,Endemic,TROGONIFORMES,Trogonidae,CAR
Hispaniolan Trogon,Priotelus roseigaster,Endemic,TROGONIFORMES,Trogonidae,CAR
European Bee-eater,Merops apiaster,Rare/Accidental,CORACIIFORMES,Meropidae,CAR
Cuban Tody,Todus multicolor,Endemic,CORACIIFORMES,Todidae,CAR
Broad-billed Tody,Todus subulatus,Endemic,CORACIIFORMES,Todidae,CAR
Narrow-billed Tody,Todus angustirostris,Endemic,CORACIIFORMES,Todidae,CAR
Jamaican Tody,Todus todus,Endemic,CORACIIFORMES,Todidae,CAR
Puerto Rican Tody,Todus mexicanus,Endemic,CORACIIFORMES,Todidae,CAR
Common Kingfisher,Alcedo atthis,Uncertain origin,CORACIIFORMES,Alcedinidae,CAR
Ringed Kingfisher,Megaceryle torquata,,CORACIIFORMES,Alcedinidae,CAR
Belted Kingfisher,Megaceryle alcyon,,CORACIIFORMES,Alcedinidae,CAR
Green Kingfisher,Chloroceryle americana,Rare/Accidental,CORACIIFORMES,Alcedinidae,CAR
Channel-billed Toucan,Ramphastos vitellinus,Introduced species,PICIFORMES,Ramphastidae,CAR
Antillean Piculet,Nesoctites micromegas,Endemic,PICIFORMES,Picidae,CAR
Yellow-bellied Sapsucker,Sphyrapicus varius,,PICIFORMES,Picidae,CAR
Cuban Green Woodpecker,Xiphidiopicus percussus,Endemic,PICIFORMES,Picidae,CAR
Guadeloupe Woodpecker,Melanerpes herminieri,Endemic,PICIFORMES,Picidae,CAR
Puerto Rican Woodpecker,Melanerpes portoricensis,Endemic,PICIFORMES,Picidae,CAR
Red-headed Woodpecker,Melanerpes erythrocephalus,Rare/Accidental,PICIFORMES,Picidae,CAR
Hispaniolan Woodpecker,Melanerpes striatus,Endemic,PICIFORMES,Picidae,CAR
Jamaican Woodpecker,Melanerpes radiolatus,Endemic,PICIFORMES,Picidae,CAR
West Indian Woodpecker,Melanerpes superciliaris,Endemic,PICIFORMES,Picidae,CAR
Downy Woodpecker,Dryobates pubescens,Rare/Accidental,PICIFORMES,Picidae,CAR
Hairy Woodpecker,Dryobates villosus,,PICIFORMES,Picidae,CAR
Ivory-billed Woodpecker,Campephilus principalis,Critically endangered (possibly extinct),PICIFORMES,Picidae,CAR
Pileated Woodpecker,Dryocopus pileatus,Rare/Accidental,PICIFORMES,Picidae,CAR
Northern Flicker,Colaptes auratus,Rare/Accidental,PICIFORMES,Picidae,CAR
Bermuda Flicker,Colaptes oceanicus,Endemic Extinct,PICIFORMES,Picidae,CAR
Fernandina's Flicker,Colaptes fernandinae,Endemic Endangered,PICIFORMES,Picidae,CAR
Crested Caracara,Caracara plancus,Rare/Accidental,FALCONIFORMES,Falconidae,CAR
Yellow-headed Caracara,Daptrius chimachima,Rare/Accidental,FALCONIFORMES,Falconidae,CAR
Eurasian Kestrel,Falco tinnunculus,Rare/Accidental,FALCONIFORMES,Falconidae,CAR
American Kestrel,Falco sparverius,,FALCONIFORMES,Falconidae,CAR
Merlin,Falco columbarius,,FALCONIFORMES,Falconidae,CAR
Aplomado Falcon,Falco femoralis,Rare/Accidental,FALCONIFORMES,Falconidae,CAR
Bat Falcon,Falco rufigularis,Rare/Accidental,FALCONIFORMES,Falconidae,CAR
Gyrfalcon,Falco rusticolus,Rare/Accidental,FALCONIFORMES,Falconidae,CAR
Peregrine Falcon,Falco peregrinus,,FALCONIFORMES,Falconidae,CAR
Rose-ringed Parakeet,Psittacula krameri,Introduced species,PSITTACIFORMES,Psittaculidae,CAR
Budgerigar,Melopsittacus undulatus,Extirpated,PSITTACIFORMES,Psittaculidae,CAR
Monk Parakeet,Myiopsitta monachus,Introduced species,PSITTACIFORMES,Psittacidae,CAR
White-winged Parakeet,Brotogeris versicolurus,Introduced species,PSITTACIFORMES,Psittacidae,CAR
Red-crowned Amazon,Amazona viridigenalis,Introduced species Endangered,PSITTACIFORMES,Psittacidae,CAR
Red-necked Amazon,Amazona arausiaca,Endemic Vulnerable,PSITTACIFORMES,Psittacidae,CAR
Martinique Amazon,Amazona martinicana,Endemic Extinct,PSITTACIFORMES,Psittacidae,CAR
St. Lucia Amazon,Amazona versicolor,Endemic Vulnerable,PSITTACIFORMES,Psittacidae,CAR
Yellow-naped Amazon,Amazona auropalliata,Introduced species Critically endangered,PSITTACIFORMES,Psittacidae,CAR
Yellow-headed Amazon,Amazona oratrix,Introduced species Endangered,PSITTACIFORMES,Psittacidae,CAR
Black-billed Amazon,Amazona agilis,Endemic Endangered,PSITTACIFORMES,Psittacidae,CAR
White-fronted Amazon,Amazona albifrons,Introduced species,PSITTACIFORMES,Psittacidae,CAR
Yellow-billed Amazon,Amazona collaria,Endemic Vulnerable,PSITTACIFORMES,Psittacidae,CAR
Cuban Amazon,Amazona leucocephala,Endemic Near-threatened,PSITTACIFORMES,Psittacidae,CAR
Hispaniolan Amazon,Amazona ventralis,Endemic Vulnerable,PSITTACIFORMES,Psittacidae,CAR
Puerto Rican Amazon,Amazona vittata,Endemic Critically endangered,PSITTACIFORMES,Psittacidae,CAR
Imperial Amazon,Amazona imperialis,Endemic Critically endangered,PSITTACIFORMES,Psittacidae,CAR
Guadeloupe Amazon,Amazona violacea,Endemic Extinct,PSITTACIFORMES,Psittacidae,CAR
St. Vincent Amazon,Amazona guildingii,Endemic Vulnerable,PSITTACIFORMES,Psittacidae,CAR
Orange-winged Amazon,Amazona amazonica,Introduced species,PSITTACIFORMES,Psittacidae,CAR
Green-rumped Parrotlet,Forpus passerinus,Introduced species,PSITTACIFORMES,Psittacidae,CAR
Olive-throated Parakeet,Eupsittula nana,,PSITTACIFORMES,Psittacidae,CAR
Orange-fronted Parakeet,Eupsittula canicularis,Introduced species Vulnerable,PSITTACIFORMES,Psittacidae,CAR
Brown-throated Parakeet,Eupsittula pertinax,Introduced species,PSITTACIFORMES,Psittacidae,CAR
Nanday Parakeet,Aratinga nenday,Introduced species,PSITTACIFORMES,Psittacidae,CAR
Blue-and-yellow Macaw,Ara ararauna,Introduced species,PSITTACIFORMES,Psittacidae,CAR
Cuban Macaw,Ara tricolor,Extinct,PSITTACIFORMES,Psittacidae,CAR
Scarlet Macaw,Ara macao,Introduced species,PSITTACIFORMES,Psittacidae,CAR
Red-and-green Macaw,Ara chloropterus,Introduced species,PSITTACIFORMES,Psittacidae,CAR
Red-masked Parakeet,Psittacara erythrogenys,Introduced species Near-threatened,PSITTACIFORMES,Psittacidae,CAR
Cuban Parakeet,Psittacara euops,Endemic Vulnerable,PSITTACIFORMES,Psittacidae,CAR
Hispaniolan Parakeet,Psittacara chloropterus,Endemic,PSITTACIFORMES,Psittacidae,CAR
Puerto Rican Parakeet,Psittacara maugei,Endemic,PSITTACIFORMES,Psittacidae,CAR
Guadeloupe Parakeet,Psittacara labati,Endemic Extinct,PSITTACIFORMES,Psittacidae,CAR
White-winged Becard,Pachyramphus polychopterus,Uncertain origin,PASSERIFORMES,Tityridae,CAR
Jamaican Becard,Pachyramphus niger,Endemic,PASSERIFORMES,Tityridae,CAR
Jamaican Elaenia,Myiopagis cotta,Endemic,PASSERIFORMES,Tyrannidae,CAR
Yellow-bellied Elaenia,Elaenia flavogaster,,PASSERIFORMES,Tyrannidae,CAR
Caribbean Elaenia,Elaenia martinica,,PASSERIFORMES,Tyrannidae,CAR
Greater Antillean Elaenia,Elaenia fallax,Endemic,PASSERIFORMES,Tyrannidae,CAR
Euler's Flycatcher,Lathrotriccus euleri,,PASSERIFORMES,Tyrannidae,CAR
Olive-sided Flycatcher,Contopus cooperi,Rare/Accidental Near-threatened,PASSERIFORMES,Tyrannidae,CAR
Jamaican Pewee,Contopus pallidus,Endemic,PASSERIFORMES,Tyrannidae,CAR
Western Wood-Pewee,Contopus sordidulus,,PASSERIFORMES,Tyrannidae,CAR
Eastern Wood-Pewee,Contopus virens,,PASSERIFORMES,Tyrannidae,CAR
Cuban Pewee,Contopus caribaeus,Endemic,PASSERIFORMES,Tyrannidae,CAR
Hispaniolan Pewee,Contopus hispaniolensis,Endemic,PASSERIFORMES,Tyrannidae,CAR
Lesser Antillean Pewee,Contopus latirostris,Endemic,PASSERIFORMES,Tyrannidae,CAR
Yellow-bellied Flycatcher,Empidonax flaviventris,Rare/Accidental,PASSERIFORMES,Tyrannidae,CAR
Acadian Flycatcher,Empidonax virescens,,PASSERIFORMES,Tyrannidae,CAR
Alder Flycatcher,Empidonax alnorum,Rare/Accidental,PASSERIFORMES,Tyrannidae,CAR
Willow Flycatcher,Empidonax traillii,Rare/Accidental,PASSERIFORMES,Tyrannidae,CAR
Least Flycatcher,Empidonax minimus,Rare/Accidental,PASSERIFORMES,Tyrannidae,CAR
Eastern Phoebe,Sayornis phoebe,,PASSERIFORMES,Tyrannidae,CAR
Say's Phoebe,Sayornis saya,Rare/Accidental,PASSERIFORMES,Tyrannidae,CAR
Vermilion Flycatcher,Pyrocephalus rubinus,Rare/Accidental,PASSERIFORMES,Tyrannidae,CAR
Pied Water-Tyrant,Fluvicola pica,Rare/Accidental,PASSERIFORMES,Tyrannidae,CAR
Sad Flycatcher,Myiarchus barbirostris,Endemic,PASSERIFORMES,Tyrannidae,CAR
Ash-throated Flycatcher,Myiarchus cinerascens,Rare/Accidental,PASSERIFORMES,Tyrannidae,CAR
Great Crested Flycatcher,Myiarchus crinitus,,PASSERIFORMES,Tyrannidae,CAR
Brown-crested Flycatcher,Myiarchus tyrannulus,Rare/Accidental,PASSERIFORMES,Tyrannidae,CAR
Grenada Flycatcher,Myiarchus nugator,Endemic,PASSERIFORMES,Tyrannidae,CAR
Rufous-tailed Flycatcher,Myiarchus validus,Endemic,PASSERIFORMES,Tyrannidae,CAR
La Sagra's Flycatcher,Myiarchus sagrae,Endemic,PASSERIFORMES,Tyrannidae,CAR
Stolid Flycatcher,Myiarchus stolidus,Endemic,PASSERIFORMES,Tyrannidae,CAR
Puerto Rican Flycatcher,Myiarchus antillarum,Endemic,PASSERIFORMES,Tyrannidae,CAR
Lesser Antillean Flycatcher,Myiarchus oberi,Endemic,PASSERIFORMES,Tyrannidae,CAR
Great Kiskadee,Pitangus sulphuratus,Rare/Accidental,PASSERIFORMES,Tyrannidae,CAR
Piratic Flycatcher,Legatus leucophaius,Rare/Accidental,PASSERIFORMES,Tyrannidae,CAR
Tropical Kingbird,Tyrannus melancholicus,,PASSERIFORMES,Tyrannidae,CAR
Cassin's Kingbird,Tyrannus vociferans,Rare/Accidental,PASSERIFORMES,Tyrannidae,CAR
Western Kingbird,Tyrannus verticalis,,PASSERIFORMES,Tyrannidae,CAR
Eastern Kingbird,Tyrannus tyrannus,,PASSERIFORMES,Tyrannidae,CAR
Gray Kingbird,Tyrannus dominicensis,,PASSERIFORMES,Tyrannidae,CAR
Loggerhead Kingbird,Tyrannus caudifasciatus,Endemic,PASSERIFORMES,Tyrannidae,CAR
Giant Kingbird,Tyrannus cubensis,Endemic Endangered,PASSERIFORMES,Tyrannidae,CAR
Scissor-tailed Flycatcher,Tyrannus forficatus,,PASSERIFORMES,Tyrannidae,CAR
Fork-tailed Flycatcher,Tyrannus savana,,PASSERIFORMES,Tyrannidae,CAR
Blue Mountain Vireo,Vireo osburni,Endemic Near-threatened,PASSERIFORMES,Vireonidae,CAR
White-eyed Vireo,Vireo griseus,,PASSERIFORMES,Vireonidae,CAR
Thick-billed Vireo,Vireo crassirostris,,PASSERIFORMES,Vireonidae,CAR
Mangrove Vireo,Vireo pallens,,PASSERIFORMES,Vireonidae,CAR
San Andres Vireo,Vireo caribaeus,Endemic Vulnerable,PASSERIFORMES,Vireonidae,CAR
Jamaican Vireo,Vireo modestus,Endemic,PASSERIFORMES,Vireonidae,CAR
Cuban Vireo,Vireo gundlachii,Endemic,PASSERIFORMES,Vireonidae,CAR
Puerto Rican Vireo,Vireo latimeri,Endemic,PASSERIFORMES,Vireonidae,CAR
Flat-billed Vireo,Vireo nanus,Endemic,PASSERIFORMES,Vireonidae,CAR
Bell's Vireo,Vireo bellii,Rare/Accidental,PASSERIFORMES,Vireonidae,CAR
Yellow-throated Vireo,Vireo flavifrons,,PASSERIFORMES,Vireonidae,CAR
Blue-headed Vireo,Vireo solitarius,,PASSERIFORMES,Vireonidae,CAR
Philadelphia Vireo,Vireo philadelphicus,,PASSERIFORMES,Vireonidae,CAR
Warbling Vireo,Vireo gilvus,,PASSERIFORMES,Vireonidae,CAR
Red-eyed Vireo,Vireo olivaceus,,PASSERIFORMES,Vireonidae,CAR
Yellow-green Vireo,Vireo flavoviridis,,PASSERIFORMES,Vireonidae,CAR
Black-whiskered Vireo,Vireo altiloquus,,PASSERIFORMES,Vireonidae,CAR
Yucatan Vireo,Vireo magister,,PASSERIFORMES,Vireonidae,CAR
Loggerhead Shrike,Lanius ludovicianus,Rare/Accidental Near-threatened,PASSERIFORMES,Laniidae,CAR
Northern Shrike,Lanius borealis,Rare/Accidental,PASSERIFORMES,Laniidae,CAR
Blue Jay,Cyanocitta cristata,Rare/Accidental,PASSERIFORMES,Corvidae,CAR
Black-billed Magpie,Pica hudsonia,Extirpated,PASSERIFORMES,Corvidae,CAR
American Crow,Corvus brachyrhynchos,Introduced species,PASSERIFORMES,Corvidae,CAR
Cuban Palm-Crow,Corvus minutus,Endemic,PASSERIFORMES,Corvidae,CAR
Hispaniolan Palm-Crow,Corvus palmarum,Endemic,PASSERIFORMES,Corvidae,CAR
Cuban Crow,Corvus nasicus,Endemic,PASSERIFORMES,Corvidae,CAR
White-necked Crow,Corvus leucognaphalus,Endemic Vulnerable,PASSERIFORMES,Corvidae,CAR
Jamaican Crow,Corvus jamaicensis,Endemic Near-threatened,PASSERIFORMES,Corvidae,CAR
Fish Crow,Corvus ossifragus,Rare/Accidental,PASSERIFORMES,Corvidae,CAR
Common Raven,Corvus corax,Rare/Accidental,PASSERIFORMES,Corvidae,CAR
Eurasian Skylark,Alauda arvensis,Extirpated,PASSERIFORMES,Alaudidae,CAR
Horned Lark,Eremophila alpestris,Rare/Accidental,PASSERIFORMES,Alaudidae,CAR
Bank Swallow,Riparia riparia,,PASSERIFORMES,Hirundinidae,CAR
Tree Swallow,Tachycineta bicolor,,PASSERIFORMES,Hirundinidae,CAR
White-winged Swallow,Tachycineta albiventer,Rare/Accidental,PASSERIFORMES,Hirundinidae,CAR
Golden Swallow,Tachycineta euchrysea,Endemic Vulnerable,PASSERIFORMES,Hirundinidae,CAR
Violet-green Swallow,Tachycineta thalassina,Rare/Accidental,PASSERIFORMES,Hirundinidae,CAR
Bahama Swallow,Tachycineta cyaneoviridis,Endemic Endangered,PASSERIFORMES,Hirundinidae,CAR
Purple Martin,Progne subis,,PASSERIFORMES,Hirundinidae,CAR
Cuban Martin,Progne cryptoleuca,Endemic,PASSERIFORMES,Hirundinidae,CAR
Caribbean Martin,Progne dominicensis,,PASSERIFORMES,Hirundinidae,CAR
Brown-chested Martin,Progne tapera,Rare/Accidental,PASSERIFORMES,Hirundinidae,CAR
Northern Rough-winged Swallow,Stelgidopteryx serripennis,,PASSERIFORMES,Hirundinidae,CAR
Barn Swallow,Hirundo rustica,,PASSERIFORMES,Hirundinidae,CAR
Western House-Martin,Delichon urbicum,Rare/Accidental,PASSERIFORMES,Hirundinidae,CAR
Cliff Swallow,Petrochelidon pyrrhonota,,PASSERIFORMES,Hirundinidae,CAR
Cave Swallow,Petrochelidon fulva,,PASSERIFORMES,Hirundinidae,CAR
Arctic Warbler,Phylloscopus borealis,Rare/Accidental,PASSERIFORMES,Phylloscopidae,CAR
Eurasian Blackcap,Sylvia atricapilla,Uncertain origin,PASSERIFORMES,Sylviidae,CAR
Ruby-crowned Kinglet,Corthylio calendula,Rare/Accidental,PASSERIFORMES,Regulidae,CAR
Golden-crowned Kinglet,Regulus satrapa,Rare/Accidental,PASSERIFORMES,Regulidae,CAR
White-breasted Nuthatch,Sitta carolinensis,Rare/Accidental,PASSERIFORMES,Sittidae,CAR
Bahama Nuthatch,Sitta insularis,Endemic Critically endangered,PASSERIFORMES,Sittidae,CAR
Red-breasted Nuthatch,Sitta canadensis,Rare/Accidental,PASSERIFORMES,Sittidae,CAR
Brown Creeper,Certhia americana,Rare/Accidental,PASSERIFORMES,Certhiidae,CAR
Cuban Gnatcatcher,Polioptila lembeyei,Endemic,PASSERIFORMES,Polioptilidae,CAR
Blue-gray Gnatcatcher,Polioptila caerulea,,PASSERIFORMES,Polioptilidae,CAR
Zapata Wren,Ferminia cerverai,Endemic Endangered,PASSERIFORMES,Troglodytidae,CAR
Northern House Wren,Troglodytes aedon,Rare/Accidental,PASSERIFORMES,Troglodytidae,CAR
Kalinago Wren,Troglodytes martinicensis,,PASSERIFORMES,Troglodytidae,CAR
St. Lucia Wren,Troglodytes mesoleucus,Endemic,PASSERIFORMES,Troglodytidae,CAR
St. Vincent Wren,Troglodytes musicus,Endemic,PASSERIFORMES,Troglodytidae,CAR
Grenada Wren,Troglodytes grenadensis,Endemic,PASSERIFORMES,Troglodytidae,CAR
Southern House Wren,Troglodytes musculus,Rare/Accidental,PASSERIFORMES,Troglodytidae,CAR
Winter Wren,Troglodytes hiemalis,,PASSERIFORMES,Troglodytidae,CAR
Sedge Wren,Cistothorus stellaris,Rare/Accidental,PASSERIFORMES,Troglodytidae,CAR
Marsh Wren,Cistothorus palustris,Rare/Accidental,PASSERIFORMES,Troglodytidae,CAR
Common Hill Myna,Gracula religiosa,Introduced species,PASSERIFORMES,Sturnidae,CAR
European Starling,Sturnus vulgaris,Introduced species,PASSERIFORMES,Sturnidae,CAR
Common Myna,Acridotheres tristis,Introduced species,PASSERIFORMES,Sturnidae,CAR
Gray Catbird,Dumetella carolinensis,,PASSERIFORMES,Mimidae,CAR
Martinique Thrasher,Ramphocinclus brachyurus,Endemic,PASSERIFORMES,Mimidae,CAR
St. Lucia Thrasher,Ramphocinclus sanctaeluciae,Endemic,PASSERIFORMES,Mimidae,CAR
Scaly-breasted Thrasher,Allenia fusca,Endemic,PASSERIFORMES,Mimidae,CAR
Pearly-eyed Thrasher,Margarops fuscatus,,PASSERIFORMES,Mimidae,CAR
Brown Trembler,Cinclocerthia ruficauda,Endemic,PASSERIFORMES,Mimidae,CAR
Gray Trembler,Cinclocerthia gutturalis,Endemic,PASSERIFORMES,Mimidae,CAR
Brown Thrasher,Toxostoma rufum,Rare/Accidental,PASSERIFORMES,Mimidae,CAR
Bahama Mockingbird,Mimus gundlachii,Endemic,PASSERIFORMES,Mimidae,CAR
Tropical Mockingbird,Mimus gilvus,,PASSERIFORMES,Mimidae,CAR
Northern Mockingbird,Mimus polyglottos,,PASSERIFORMES,Mimidae,CAR
Eastern Bluebird,Sialia sialis,Rare/Accidental,PASSERIFORMES,Turdidae,CAR
